course_a,course_b,path_a,path_b,similarity,distance
11933,99191,data/courses/.files/2025/course-11933.yml,data/courses/.files/2025/course-99191.yml,0.56764451,0.43235549
00819,29035,data/courses/.files/2025/course-00819-A.yml,data/courses/.files/2025/course-29035.yml,0.56764334,0.43235666
28016,96007,data/courses/.files/2025/course-28016-B.yml,data/courses/.files/2025/course-96007.yml,0.56760970,0.43239030
07276,29227,data/courses/.files/2025/course-07276-D.yml,data/courses/.files/2025/course-29227-A.yml,0.56760750,0.43239250
07276,29227,data/courses/.files/2025/course-07276-D.yml,data/courses/.files/2025/course-29227-B.yml,0.56760750,0.43239250
09730,B2133,data/courses/.files/2025/course-09730-A.yml,data/courses/.files/2025/course-B2133.yml,0.56759577,0.43240423
11925,91161,data/courses/.files/2025/course-11925.yml,data/courses/.files/2025/course-91161.yml,0.56758083,0.43241917
16692,93398,data/courses/.files/2025/course-16692.yml,data/courses/.files/2025/course-93398.yml,0.56758006,0.43241994
34991,95782,data/courses/.files/2025/course-34991.yml,data/courses/.files/2025/course-95782.yml,0.56757915,0.43242085
15305,B8019,data/courses/.files/2025/course-15305.yml,data/courses/.files/2025/course-B8019.yml,0.56757731,0.43242269
09032,91261,data/courses/.files/2025/course-09032.yml,data/courses/.files/2025/course-91261.yml,0.56756735,0.43243265
28040,88145,data/courses/.files/2025/course-28040.yml,data/courses/.files/2025/course-88145.yml,0.56756625,0.43243375
73025,90730,data/courses/.files/2025/course-73025.yml,data/courses/.files/2025/course-90730.yml,0.56756429,0.43243571
B0070,B8309,data/courses/.files/2025/course-B0070.yml,data/courses/.files/2025/course-B8309.yml,0.56755747,0.43244253
37262,58437,data/courses/.files/2025/course-37262.yml,data/courses/.files/2025/course-58437.yml,0.56755244,0.43244756
28040,81934,data/courses/.files/2025/course-28040.yml,data/courses/.files/2025/course-81934.yml,0.56755218,0.43244782
28722,29227,data/courses/.files/2025/course-28722.yml,data/courses/.files/2025/course-29227-E.yml,0.56755074,0.43244926
07276,91248,data/courses/.files/2025/course-07276-A.yml,data/courses/.files/2025/course-91248.yml,0.56754989,0.43245011
91248,96346,data/courses/.files/2025/course-91248.yml,data/courses/.files/2025/course-96346-A.yml,0.56754989,0.43245011
73149,93034,data/courses/.files/2025/course-73149.yml,data/courses/.files/2025/course-93034-A.yml,0.56754962,0.43245038
73149,93034,data/courses/.files/2025/course-73149.yml,data/courses/.files/2025/course-93034-B.yml,0.56754962,0.43245038
72942,95782,data/courses/.files/2025/course-72942.yml,data/courses/.files/2025/course-95782.yml,0.56754451,0.43245549
11925,28024,data/courses/.files/2025/course-11925.yml,data/courses/.files/2025/course-28024-A.yml,0.56753681,0.43246319
11925,28024,data/courses/.files/2025/course-11925.yml,data/courses/.files/2025/course-28024-B.yml,0.56753681,0.43246319
57828,93398,data/courses/.files/2025/course-57828.yml,data/courses/.files/2025/course-93398.yml,0.56752905,0.43247095
91250,B1459,data/courses/.files/2025/course-91250-B.yml,data/courses/.files/2025/course-B1459.yml,0.56752416,0.43247584
91250,B1459,data/courses/.files/2025/course-91250-C.yml,data/courses/.files/2025/course-B1459.yml,0.56752416,0.43247584
04138,72671,data/courses/.files/2025/course-04138.yml,data/courses/.files/2025/course-72671.yml,0.56751173,0.43248827
34991,90074,data/courses/.files/2025/course-34991.yml,data/courses/.files/2025/course-90074.yml,0.56750040,0.43249960
41169,72796,data/courses/.files/2025/course-41169.yml,data/courses/.files/2025/course-72796.yml,0.56749373,0.43250627
81678,B2361,data/courses/.files/2025/course-81678-A.yml,data/courses/.files/2025/course-B2361.yml,0.56746874,0.43253126
41169,B8563,data/courses/.files/2025/course-41169.yml,data/courses/.files/2025/course-B8563.yml,0.56746847,0.43253153
11929,70226,data/courses/.files/2025/course-11929-A.yml,data/courses/.files/2025/course-70226.yml,0.56746049,0.43253951
30376,90147,data/courses/.files/2025/course-30376.yml,data/courses/.files/2025/course-90147.yml,0.56745697,0.43254303
00819,91258,data/courses/.files/2025/course-00819-E.yml,data/courses/.files/2025/course-91258-C.yml,0.56744597,0.43255403
81917,91269,data/courses/.files/2025/course-81917.yml,data/courses/.files/2025/course-91269.yml,0.56744303,0.43255697
28004,77780,data/courses/.files/2025/course-28004-B.yml,data/courses/.files/2025/course-77780.yml,0.56744172,0.43255828
28106,34991,data/courses/.files/2025/course-28106.yml,data/courses/.files/2025/course-34991.yml,0.56744151,0.43255849
73731,96007,data/courses/.files/2025/course-73731.yml,data/courses/.files/2025/course-96007.yml,0.56743790,0.43256210
08574,29035,data/courses/.files/2025/course-08574-A.yml,data/courses/.files/2025/course-29035.yml,0.56742229,0.43257771
76011,B4826,data/courses/.files/2025/course-76011.yml,data/courses/.files/2025/course-B4826.yml,0.56742052,0.43257948
75969,C7674,data/courses/.files/2025/course-75969-A.yml,data/courses/.files/2025/course-C7674.yml,0.56741293,0.43258707
28011,66870,data/courses/.files/2025/course-28011-B.yml,data/courses/.files/2025/course-66870.yml,0.56740209,0.43259791
11933,91250,data/courses/.files/2025/course-11933.yml,data/courses/.files/2025/course-91250-A.yml,0.56739902,0.43260098
91254,B0070,data/courses/.files/2025/course-91254.yml,data/courses/.files/2025/course-B0070.yml,0.56736839,0.43263161
89988,93929,data/courses/.files/2025/course-89988.yml,data/courses/.files/2025/course-93929.yml,0.56736033,0.43263967
91258,B8603,data/courses/.files/2025/course-91258-B.yml,data/courses/.files/2025/course-B8603.yml,0.56735871,0.43264129
11929,85189,data/courses/.files/2025/course-11929-D.yml,data/courses/.files/2025/course-85189.yml,0.56733566,0.43266434
11933,41588,data/courses/.files/2025/course-11933.yml,data/courses/.files/2025/course-41588.yml,0.56733215,0.43266785
93653,B0064,data/courses/.files/2025/course-93653.yml,data/courses/.files/2025/course-B0064.yml,0.56732215,0.43267785
65094,B5665,data/courses/.files/2025/course-65094.yml,data/courses/.files/2025/course-B5665.yml,0.56731443,0.43268557
28722,72938,data/courses/.files/2025/course-28722.yml,data/courses/.files/2025/course-72938.yml,0.56731306,0.43268694
00819,91264,data/courses/.files/2025/course-00819-A.yml,data/courses/.files/2025/course-91264.yml,0.56730720,0.43269280
75969,91254,data/courses/.files/2025/course-75969-A.yml,data/courses/.files/2025/course-91254.yml,0.56729958,0.43270042
73273,93470,data/courses/.files/2025/course-73273.yml,data/courses/.files/2025/course-93470-A.yml,0.56729839,0.43270161
95627,B0074,data/courses/.files/2025/course-95627.yml,data/courses/.files/2025/course-B0074.yml,0.56729332,0.43270668
85301,B8105,data/courses/.files/2025/course-85301.yml,data/courses/.files/2025/course-B8105.yml,0.56728654,0.43271346
93478,B1703,data/courses/.files/2025/course-93478.yml,data/courses/.files/2025/course-B1703.yml,0.56728261,0.43271739
78779,91259,data/courses/.files/2025/course-78779.yml,data/courses/.files/2025/course-91259.yml,0.56727728,0.43272272
27311,91762,data/courses/.files/2025/course-27311-A.yml,data/courses/.files/2025/course-91762.yml,0.56726888,0.43273112
07276,B2696,data/courses/.files/2025/course-07276-A.yml,data/courses/.files/2025/course-B2696.yml,0.56726413,0.43273587
96346,B2696,data/courses/.files/2025/course-96346-A.yml,data/courses/.files/2025/course-B2696.yml,0.56726413,0.43273587
88230,93929,data/courses/.files/2025/course-88230.yml,data/courses/.files/2025/course-93929.yml,0.56726386,0.43273614
57828,94272,data/courses/.files/2025/course-57828.yml,data/courses/.files/2025/course-94272.yml,0.56725909,0.43274091
78501,B8929,data/courses/.files/2025/course-78501.yml,data/courses/.files/2025/course-B8929.yml,0.56725466,0.43274534
11929,B8562,data/courses/.files/2025/course-11929-C.yml,data/courses/.files/2025/course-B8562.yml,0.56725462,0.43274538
16692,82202,data/courses/.files/2025/course-16692.yml,data/courses/.files/2025/course-82202-B.yml,0.56724495,0.43275505
72938,81612,data/courses/.files/2025/course-72938.yml,data/courses/.files/2025/course-81612.yml,0.56723138,0.43276862
72778,85189,data/courses/.files/2025/course-72778.yml,data/courses/.files/2025/course-85189.yml,0.56722838,0.43277162
34991,81612,data/courses/.files/2025/course-34991.yml,data/courses/.files/2025/course-81612.yml,0.56722404,0.43277596
27311,81932,data/courses/.files/2025/course-27311-B.yml,data/courses/.files/2025/course-81932.yml,0.56721728,0.43278272
28011,96995,data/courses/.files/2025/course-28011-B.yml,data/courses/.files/2025/course-96995.yml,0.56721559,0.43278441
07276,B8159,data/courses/.files/2025/course-07276-B.yml,data/courses/.files/2025/course-B8159.yml,0.56719636,0.43280364
85189,93395,data/courses/.files/2025/course-85189.yml,data/courses/.files/2025/course-93395.yml,0.56719409,0.43280591
88324,B5722,data/courses/.files/2025/course-88324.yml,data/courses/.files/2025/course-B5722.yml,0.56718709,0.43281291
72796,B0009,data/courses/.files/2025/course-72796.yml,data/courses/.files/2025/course-B0009.yml,0.56717981,0.43282019
00819,69731,data/courses/.files/2025/course-00819-D.yml,data/courses/.files/2025/course-69731-B.yml,0.56717731,0.43282269
95782,B8105,data/courses/.files/2025/course-95782.yml,data/courses/.files/2025/course-B8105.yml,0.56716364,0.43283636
08574,28004,data/courses/.files/2025/course-08574-A.yml,data/courses/.files/2025/course-28004-A.yml,0.56715942,0.43284058
00819,91259,data/courses/.files/2025/course-00819-E.yml,data/courses/.files/2025/course-91259.yml,0.56715914,0.43284086
00819,70155,data/courses/.files/2025/course-00819-A.yml,data/courses/.files/2025/course-70155.yml,0.56715705,0.43284295
B2133,B5727,data/courses/.files/2025/course-B2133.yml,data/courses/.files/2025/course-B5727.yml,0.56715494,0.43284506
82202,95611,data/courses/.files/2025/course-82202-B.yml,data/courses/.files/2025/course-95611.yml,0.56714699,0.43285301
94442,95604,data/courses/.files/2025/course-94442.yml,data/courses/.files/2025/course-95604.yml,0.56714596,0.43285404
29227,B5780,data/courses/.files/2025/course-29227-A.yml,data/courses/.files/2025/course-B5780.yml,0.56714230,0.43285770
29227,B5780,data/courses/.files/2025/course-29227-B.yml,data/courses/.files/2025/course-B5780.yml,0.56714230,0.43285770
91258,95782,data/courses/.files/2025/course-91258-B.yml,data/courses/.files/2025/course-95782.yml,0.56712712,0.43287288
88324,98931,data/courses/.files/2025/course-88324.yml,data/courses/.files/2025/course-98931.yml,0.56712668,0.43287332
08574,95644,data/courses/.files/2025/course-08574-C.yml,data/courses/.files/2025/course-95644.yml,0.56712085,0.43287915
40720,B5079,data/courses/.files/2025/course-40720.yml,data/courses/.files/2025/course-B5079.yml,0.56711924,0.43288076
90147,90720,data/courses/.files/2025/course-90147.yml,data/courses/.files/2025/course-90720.yml,0.56711828,0.43288172
99195,B8563,data/courses/.files/2025/course-99195.yml,data/courses/.files/2025/course-B8563.yml,0.56711546,0.43288454
07276,96143,data/courses/.files/2025/course-07276-E.yml,data/courses/.files/2025/course-96143.yml,0.56711386,0.43288614
95604,95627,data/courses/.files/2025/course-95604.yml,data/courses/.files/2025/course-95627.yml,0.56711314,0.43288686
90730,C7674,data/courses/.files/2025/course-90730.yml,data/courses/.files/2025/course-C7674.yml,0.56710451,0.43289549
07276,94442,data/courses/.files/2025/course-07276-E.yml,data/courses/.files/2025/course-94442.yml,0.56710429,0.43289571
09032,29227,data/courses/.files/2025/course-09032.yml,data/courses/.files/2025/course-29227-E.yml,0.56709957,0.43290043
85573,88155,data/courses/.files/2025/course-85573.yml,data/courses/.files/2025/course-88155.yml,0.56709840,0.43290160
34991,84401,data/courses/.files/2025/course-34991.yml,data/courses/.files/2025/course-84401.yml,0.56709429,0.43290571
91267,95965,data/courses/.files/2025/course-91267.yml,data/courses/.files/2025/course-95965.yml,0.56708138,0.43291862
70226,91685,data/courses/.files/2025/course-70226.yml,data/courses/.files/2025/course-91685.yml,0.56706773,0.43293227
00819,03716,data/courses/.files/2025/course-00819-A.yml,data/courses/.files/2025/course-03716-A.yml,0.56706340,0.43293660
00819,03716,data/courses/.files/2025/course-00819-A.yml,data/courses/.files/2025/course-03716-B.yml,0.56706340,0.43293660
91161,95605,data/courses/.files/2025/course-91161.yml,data/courses/.files/2025/course-95605.yml,0.56705196,0.43294804
00819,91264,data/courses/.files/2025/course-00819-C.yml,data/courses/.files/2025/course-91264.yml,0.56704928,0.43295072
78501,B8019,data/courses/.files/2025/course-78501.yml,data/courses/.files/2025/course-B8019.yml,0.56704578,0.43295422
34991,93395,data/courses/.files/2025/course-34991.yml,data/courses/.files/2025/course-93395.yml,0.56703680,0.43296320
91762,95631,data/courses/.files/2025/course-91762.yml,data/courses/.files/2025/course-95631-A.yml,0.56703326,0.43296674
97467,B5722,data/courses/.files/2025/course-97467.yml,data/courses/.files/2025/course-B5722.yml,0.56702582,0.43297418
91259,91265,data/courses/.files/2025/course-91259.yml,data/courses/.files/2025/course-91265.yml,0.56702508,0.43297492
91258,B0073,data/courses/.files/2025/course-91258-C.yml,data/courses/.files/2025/course-B0073.yml,0.56702166,0.43297834
84258,91602,data/courses/.files/2025/course-84258.yml,data/courses/.files/2025/course-91602.yml,0.56702064,0.43297936
78510,B8396,data/courses/.files/2025/course-78510.yml,data/courses/.files/2025/course-B8396.yml,0.56701388,0.43298612
88324,B8396,data/courses/.files/2025/course-88324.yml,data/courses/.files/2025/course-B8396.yml,0.56701317,0.43298683
75969,B0074,data/courses/.files/2025/course-75969-A.yml,data/courses/.files/2025/course-B0074.yml,0.56701014,0.43298986
09730,90106,data/courses/.files/2025/course-09730-A.yml,data/courses/.files/2025/course-90106-A.yml,0.56700042,0.43299958
75969,81678,data/courses/.files/2025/course-75969-A.yml,data/courses/.files/2025/course-81678-A.yml,0.56699512,0.43300488
20741,70226,data/courses/.files/2025/course-20741.yml,data/courses/.files/2025/course-70226.yml,0.56699062,0.43300938
72796,85446,data/courses/.files/2025/course-72796.yml,data/courses/.files/2025/course-85446.yml,0.56698214,0.43301786
16692,90106,data/courses/.files/2025/course-16692.yml,data/courses/.files/2025/course-90106-B.yml,0.56696941,0.43303059
10907,69661,data/courses/.files/2025/course-10907.yml,data/courses/.files/2025/course-69661.yml,0.56694536,0.43305464
57828,81940,data/courses/.files/2025/course-57828.yml,data/courses/.files/2025/course-81940.yml,0.56693382,0.43306618
91259,B8536,data/courses/.files/2025/course-91259.yml,data/courses/.files/2025/course-B8536-A.yml,0.56692484,0.43307516
91259,B8536,data/courses/.files/2025/course-91259.yml,data/courses/.files/2025/course-B8536-B.yml,0.56692484,0.43307516
91259,B8536,data/courses/.files/2025/course-91259.yml,data/courses/.files/2025/course-B8536-C.yml,0.56692484,0.43307516
82202,95605,data/courses/.files/2025/course-82202-B.yml,data/courses/.files/2025/course-95605.yml,0.56691531,0.43308469
41731,B5059,data/courses/.files/2025/course-41731-B.yml,data/courses/.files/2025/course-B5059.yml,0.56690673,0.43309327
27311,88145,data/courses/.files/2025/course-27311-A.yml,data/courses/.files/2025/course-88145.yml,0.56690425,0.43309575
28722,90720,data/courses/.files/2025/course-28722.yml,data/courses/.files/2025/course-90720.yml,0.56690272,0.43309728
70226,77780,data/courses/.files/2025/course-70226.yml,data/courses/.files/2025/course-77780.yml,0.56689914,0.43310086
96007,C7674,data/courses/.files/2025/course-96007.yml,data/courses/.files/2025/course-C7674.yml,0.56689832,0.43310168
41169,B5780,data/courses/.files/2025/course-41169.yml,data/courses/.files/2025/course-B5780.yml,0.56689770,0.43310230
11929,65094,data/courses/.files/2025/course-11929-A.yml,data/courses/.files/2025/course-65094.yml,0.56689308,0.43310692
07276,08574,data/courses/.files/2025/course-07276-F.yml,data/courses/.files/2025/course-08574-C.yml,0.56689298,0.43310702
17628,95648,data/courses/.files/2025/course-17628.yml,data/courses/.files/2025/course-95648.yml,0.56688421,0.43311579
27311,B1874,data/courses/.files/2025/course-27311-A.yml,data/courses/.files/2025/course-B1874.yml,0.56688219,0.43311781
34991,93398,data/courses/.files/2025/course-34991.yml,data/courses/.files/2025/course-93398.yml,0.56688013,0.43311987
91250,96143,data/courses/.files/2025/course-91250-A.yml,data/courses/.files/2025/course-96143.yml,0.56687576,0.43312424
60348,82202,data/courses/.files/2025/course-60348.yml,data/courses/.files/2025/course-82202-A.yml,0.56686929,0.43313071
94442,95630,data/courses/.files/2025/course-94442.yml,data/courses/.files/2025/course-95630.yml,0.56686731,0.43313269
96995,B8159,data/courses/.files/2025/course-96995.yml,data/courses/.files/2025/course-B8159.yml,0.56686530,0.43313470
85445,B6082,data/courses/.files/2025/course-85445.yml,data/courses/.files/2025/course-B6082.yml,0.56685876,0.43314124
11929,39176,data/courses/.files/2025/course-11929-A.yml,data/courses/.files/2025/course-39176-A.yml,0.56685414,0.43314586
11929,39176,data/courses/.files/2025/course-11929-A.yml,data/courses/.files/2025/course-39176-B.yml,0.56685414,0.43314586
09730,66858,data/courses/.files/2025/course-09730-A.yml,data/courses/.files/2025/course-66858.yml,0.56685331,0.43314669
28004,90720,data/courses/.files/2025/course-28004-A.yml,data/courses/.files/2025/course-90720.yml,0.56685099,0.43314901
00819,70210,data/courses/.files/2025/course-00819-B.yml,data/courses/.files/2025/course-70210.yml,0.56683775,0.43316225
95782,B5292,data/courses/.files/2025/course-95782.yml,data/courses/.files/2025/course-B5292.yml,0.56683623,0.43316377
95648,96007,data/courses/.files/2025/course-95648.yml,data/courses/.files/2025/course-96007.yml,0.56682083,0.43317917
94442,B1874,data/courses/.files/2025/course-94442.yml,data/courses/.files/2025/course-B1874.yml,0.56680426,0.43319574
09032,28011,data/courses/.files/2025/course-09032.yml,data/courses/.files/2025/course-28011-A.yml,0.56680233,0.43319767
28652,B0070,data/courses/.files/2025/course-28652.yml,data/courses/.files/2025/course-B0070.yml,0.56680118,0.43319882
00819,28011,data/courses/.files/2025/course-00819-D.yml,data/courses/.files/2025/course-28011-B.yml,0.56680080,0.43319920
28024,34876,data/courses/.files/2025/course-28024-A.yml,data/courses/.files/2025/course-34876.yml,0.56679804,0.43320196
28024,34876,data/courses/.files/2025/course-28024-B.yml,data/courses/.files/2025/course-34876.yml,0.56679804,0.43320196
76011,91269,data/courses/.files/2025/course-76011.yml,data/courses/.files/2025/course-91269.yml,0.56679572,0.43320428
81609,B3567,data/courses/.files/2025/course-81609.yml,data/courses/.files/2025/course-B3567.yml,0.56679039,0.43320961
08574,28004,data/courses/.files/2025/course-08574-B.yml,data/courses/.files/2025/course-28004-B.yml,0.56678888,0.43321112
B0070,B2125,data/courses/.files/2025/course-B0070.yml,data/courses/.files/2025/course-B2125.yml,0.56678642,0.43321358
88566,91266,data/courses/.files/2025/course-88566.yml,data/courses/.files/2025/course-91266.yml,0.56678555,0.43321445
34991,75969,data/courses/.files/2025/course-34991.yml,data/courses/.files/2025/course-75969-A.yml,0.56678532,0.43321468
91265,B4913,data/courses/.files/2025/course-91265.yml,data/courses/.files/2025/course-B4913.yml,0.56677854,0.43322146
91254,B1703,data/courses/.files/2025/course-91254.yml,data/courses/.files/2025/course-B1703.yml,0.56677745,0.43322255
37262,90720,data/courses/.files/2025/course-37262.yml,data/courses/.files/2025/course-90720.yml,0.56676343,0.43323657
11929,81609,data/courses/.files/2025/course-11929-B.yml,data/courses/.files/2025/course-81609.yml,0.56676023,0.43323977
B0064,B1874,data/courses/.files/2025/course-B0064.yml,data/courses/.files/2025/course-B1874.yml,0.56675870,0.43324130
96859,B5474,data/courses/.files/2025/course-96859.yml,data/courses/.files/2025/course-B5474.yml,0.56675860,0.43324140
B8159,B8562,data/courses/.files/2025/course-B8159.yml,data/courses/.files/2025/course-B8562.yml,0.56675067,0.43324933
93379,95631,data/courses/.files/2025/course-93379.yml,data/courses/.files/2025/course-95631-B.yml,0.56673956,0.43326044
B4826,B4913,data/courses/.files/2025/course-B4826.yml,data/courses/.files/2025/course-B4913.yml,0.56673891,0.43326109
B0832,B8105,data/courses/.files/2025/course-B0832.yml,data/courses/.files/2025/course-B8105.yml,0.56673814,0.43326186
35253,37063,data/courses/.files/2025/course-35253.yml,data/courses/.files/2025/course-37063.yml,0.56673417,0.43326583
07276,41731,data/courses/.files/2025/course-07276-C.yml,data/courses/.files/2025/course-41731-B.yml,0.56673405,0.43326595
58437,91685,data/courses/.files/2025/course-58437.yml,data/courses/.files/2025/course-91685.yml,0.56671231,0.43328769
75969,91254,data/courses/.files/2025/course-75969-B.yml,data/courses/.files/2025/course-91254.yml,0.56670810,0.43329190
29227,75969,data/courses/.files/2025/course-29227-E.yml,data/courses/.files/2025/course-75969-A.yml,0.56668832,0.43331168
91266,96143,data/courses/.files/2025/course-91266.yml,data/courses/.files/2025/course-96143.yml,0.56668606,0.43331394
28012,B5722,data/courses/.files/2025/course-28012-B.yml,data/courses/.files/2025/course-B5722.yml,0.56668365,0.43331635
89988,91261,data/courses/.files/2025/course-89988.yml,data/courses/.files/2025/course-91261.yml,0.56667386,0.43332614
03716,90749,data/courses/.files/2025/course-03716-A.yml,data/courses/.files/2025/course-90749.yml,0.56665977,0.43334023
03716,90749,data/courses/.files/2025/course-03716-B.yml,data/courses/.files/2025/course-90749.yml,0.56665977,0.43334023
91248,93395,data/courses/.files/2025/course-91248.yml,data/courses/.files/2025/course-93395.yml,0.56665750,0.43334250
00819,B5026,data/courses/.files/2025/course-00819-C.yml,data/courses/.files/2025/course-B5026.yml,0.56665252,0.43334748
11929,97466,data/courses/.files/2025/course-11929-A.yml,data/courses/.files/2025/course-97466.yml,0.56664937,0.43335063
28106,91685,data/courses/.files/2025/course-28106.yml,data/courses/.files/2025/course-91685.yml,0.56664582,0.43335418
70210,76011,data/courses/.files/2025/course-70210.yml,data/courses/.files/2025/course-76011.yml,0.56663316,0.43336684
27311,93034,data/courses/.files/2025/course-27311-A.yml,data/courses/.files/2025/course-93034-A.yml,0.56660150,0.43339850
27311,93034,data/courses/.files/2025/course-27311-A.yml,data/courses/.files/2025/course-93034-B.yml,0.56660150,0.43339850
28722,85573,data/courses/.files/2025/course-28722.yml,data/courses/.files/2025/course-85573.yml,0.56660092,0.43339908
91161,B0064,data/courses/.files/2025/course-91161.yml,data/courses/.files/2025/course-B0064.yml,0.56659526,0.43340474
11340,B8929,data/courses/.files/2025/course-11340.yml,data/courses/.files/2025/course-B8929.yml,0.56659403,0.43340597
37635,93653,data/courses/.files/2025/course-37635.yml,data/courses/.files/2025/course-93653.yml,0.56658966,0.43341034
37635,93034,data/courses/.files/2025/course-37635.yml,data/courses/.files/2025/course-93034-C.yml,0.56657656,0.43342344
09730,72778,data/courses/.files/2025/course-09730-B.yml,data/courses/.files/2025/course-72778.yml,0.56657599,0.43342401
28021,34991,data/courses/.files/2025/course-28021.yml,data/courses/.files/2025/course-34991.yml,0.56656356,0.43343644
75835,81932,data/courses/.files/2025/course-75835.yml,data/courses/.files/2025/course-81932.yml,0.56656271,0.43343729
91762,95631,data/courses/.files/2025/course-91762.yml,data/courses/.files/2025/course-95631-B.yml,0.56656226,0.43343774
29227,93478,data/courses/.files/2025/course-29227-D.yml,data/courses/.files/2025/course-93478.yml,0.56655896,0.43344104
03716,28040,data/courses/.files/2025/course-03716-A.yml,data/courses/.files/2025/course-28040.yml,0.56655799,0.43344201
03716,28040,data/courses/.files/2025/course-03716-B.yml,data/courses/.files/2025/course-28040.yml,0.56655799,0.43344201
90477,96142,data/courses/.files/2025/course-90477.yml,data/courses/.files/2025/course-96142.yml,0.56655372,0.43344628
40720,B2361,data/courses/.files/2025/course-40720.yml,data/courses/.files/2025/course-B2361.yml,0.56655001,0.43344999
00819,28012,data/courses/.files/2025/course-00819-D.yml,data/courses/.files/2025/course-28012-B.yml,0.56653697,0.43346303
88154,93390,data/courses/.files/2025/course-88154.yml,data/courses/.files/2025/course-93390.yml,0.56652974,0.43347026
29227,B3567,data/courses/.files/2025/course-29227-D.yml,data/courses/.files/2025/course-B3567.yml,0.56651870,0.43348130
11340,84531,data/courses/.files/2025/course-11340.yml,data/courses/.files/2025/course-84531.yml,0.56651782,0.43348218
28011,99195,data/courses/.files/2025/course-28011-A.yml,data/courses/.files/2025/course-99195.yml,0.56651505,0.43348495
78779,B8563,data/courses/.files/2025/course-78779.yml,data/courses/.files/2025/course-B8563.yml,0.56651447,0.43348553
08574,90106,data/courses/.files/2025/course-08574-B.yml,data/courses/.files/2025/course-90106-A.yml,0.56651351,0.43348649
70155,B0009,data/courses/.files/2025/course-70155.yml,data/courses/.files/2025/course-B0009.yml,0.56651245,0.43348755
88324,91264,data/courses/.files/2025/course-88324.yml,data/courses/.files/2025/course-91264.yml,0.56650100,0.43349900
91265,B5079,data/courses/.files/2025/course-91265.yml,data/courses/.files/2025/course-B5079.yml,0.56650034,0.43349966
75835,78510,data/courses/.files/2025/course-75835.yml,data/courses/.files/2025/course-78510.yml,0.56649147,0.43350853
00269,96859,data/courses/.files/2025/course-00269.yml,data/courses/.files/2025/course-96859.yml,0.56648201,0.43351799
78510,95645,data/courses/.files/2025/course-78510.yml,data/courses/.files/2025/course-95645.yml,0.56647254,0.43352746
07276,88324,data/courses/.files/2025/course-07276-A.yml,data/courses/.files/2025/course-88324.yml,0.56647198,0.43352802
88324,96346,data/courses/.files/2025/course-88324.yml,data/courses/.files/2025/course-96346-A.yml,0.56647198,0.43352802
29227,73025,data/courses/.files/2025/course-29227-D.yml,data/courses/.files/2025/course-73025.yml,0.56647043,0.43352957
09679,94442,data/courses/.files/2025/course-09679.yml,data/courses/.files/2025/course-94442.yml,0.56645864,0.43354136
95602,96995,data/courses/.files/2025/course-95602.yml,data/courses/.files/2025/course-96995.yml,0.56642132,0.43357868
11929,37760,data/courses/.files/2025/course-11929-A.yml,data/courses/.files/2025/course-37760.yml,0.56641977,0.43358023
34991,B8905,data/courses/.files/2025/course-34991.yml,data/courses/.files/2025/course-B8905.yml,0.56641371,0.43358629
07276,B5474,data/courses/.files/2025/course-07276-C.yml,data/courses/.files/2025/course-B5474.yml,0.56640819,0.43359181
96143,B0070,data/courses/.files/2025/course-96143.yml,data/courses/.files/2025/course-B0070.yml,0.56640376,0.43359624
09032,B0069,data/courses/.files/2025/course-09032.yml,data/courses/.files/2025/course-B0069.yml,0.56639058,0.43360942
81678,98931,data/courses/.files/2025/course-81678-B.yml,data/courses/.files/2025/course-98931.yml,0.56638675,0.43361325
09032,73435,data/courses/.files/2025/course-09032.yml,data/courses/.files/2025/course-73435.yml,0.56638062,0.43361938
82202,95782,data/courses/.files/2025/course-82202-A.yml,data/courses/.files/2025/course-95782.yml,0.56636333,0.43363667
70219,77780,data/courses/.files/2025/course-70219.yml,data/courses/.files/2025/course-77780.yml,0.56635701,0.43364299
29227,94272,data/courses/.files/2025/course-29227-C.yml,data/courses/.files/2025/course-94272.yml,0.56635610,0.43364390
72796,87469,data/courses/.files/2025/course-72796.yml,data/courses/.files/2025/course-87469.yml,0.56634382,0.43365618
07276,90477,data/courses/.files/2025/course-07276-E.yml,data/courses/.files/2025/course-90477.yml,0.56632040,0.43367960
28040,78778,data/courses/.files/2025/course-28040.yml,data/courses/.files/2025/course-78778.yml,0.56631359,0.43368641
72942,78778,data/courses/.files/2025/course-72942.yml,data/courses/.files/2025/course-78778.yml,0.56631143,0.43368857
09730,93669,data/courses/.files/2025/course-09730-A.yml,data/courses/.files/2025/course-93669.yml,0.56631096,0.43368904
95630,95632,data/courses/.files/2025/course-95630.yml,data/courses/.files/2025/course-95632.yml,0.56630707,0.43369293
81678,B5059,data/courses/.files/2025/course-81678-B.yml,data/courses/.files/2025/course-B5059.yml,0.56627255,0.43372745
81678,85730,data/courses/.files/2025/course-81678-B.yml,data/courses/.files/2025/course-85730.yml,0.56627153,0.43372847
75969,81683,data/courses/.files/2025/course-75969-A.yml,data/courses/.files/2025/course-81683.yml,0.56626706,0.43373294
00819,91762,data/courses/.files/2025/course-00819-D.yml,data/courses/.files/2025/course-91762.yml,0.56626459,0.43373541
73435,81612,data/courses/.files/2025/course-73435.yml,data/courses/.files/2025/course-81612.yml,0.56625584,0.43374416
