course_a,course_b,path_a,path_b,similarity,distance
07276-B,96346-B,data/courses/.files/2025/course-07276-B.yml,data/courses/.files/2025/course-96346-B.yml,1.00000000,0.00000000
81610,88202,data/courses/.files/2025/course-81610.yml,data/courses/.files/2025/course-88202.yml,1.00000000,0.00000000
91258,B0385,data/courses/.files/2025/course-91258.yml,data/courses/.files/2025/course-B0385.yml,1.00000000,0.00000000
97431,B5796,data/courses/.files/2025/course-97431.yml,data/courses/.files/2025/course-B5796.yml,1.00000000,0.00000000
90074,96994,data/courses/.files/2025/course-90074.yml,data/courses/.files/2025/course-96994.yml,0.99945197,0.00054803
11929-A,37635,data/courses/.files/2025/course-11929-A.yml,data/courses/.files/2025/course-37635.yml,0.99788921,0.00211079
85573,90720,data/courses/.files/2025/course-85573.yml,data/courses/.files/2025/course-90720.yml,0.99551888,0.00448112
95631,B2125,data/courses/.files/2025/course-95631.yml,data/courses/.files/2025/course-B2125.yml,0.99414716,0.00585284
78096,91269,data/courses/.files/2025/course-78096.yml,data/courses/.files/2025/course-91269.yml,0.99361780,0.00638220
91248,98931,data/courses/.files/2025/course-91248.yml,data/courses/.files/2025/course-98931.yml,0.98897924,0.01102076
09730,15305,data/courses/.files/2025/course-09730.yml,data/courses/.files/2025/course-15305.yml,0.98862432,0.01137568
41731,75835,data/courses/.files/2025/course-41731.yml,data/courses/.files/2025/course-75835.yml,0.98857799,0.01142201
10906,95611,data/courses/.files/2025/course-10906.yml,data/courses/.files/2025/course-95611.yml,0.98744776,0.01255224
B5293,B8929,data/courses/.files/2025/course-B5293.yml,data/courses/.files/2025/course-B8929.yml,0.98434909,0.01565091
90720,91264,data/courses/.files/2025/course-90720.yml,data/courses/.files/2025/course-91264.yml,0.98133432,0.01866568
85573,91264,data/courses/.files/2025/course-85573.yml,data/courses/.files/2025/course-91264.yml,0.97841592,0.02158408
85189,90477,data/courses/.files/2025/course-85189.yml,data/courses/.files/2025/course-90477.yml,0.97157714,0.02842286
39176,82202-A,data/courses/.files/2025/course-39176.yml,data/courses/.files/2025/course-82202-A.yml,0.96776639,0.03223361
78810,B5665,data/courses/.files/2025/course-78810.yml,data/courses/.files/2025/course-B5665.yml,0.96597592,0.03402408
77933,78096,data/courses/.files/2025/course-77933.yml,data/courses/.files/2025/course-78096.yml,0.95526391,0.04473609
69430,B8561,data/courses/.files/2025/course-69430.yml,data/courses/.files/2025/course-B8561.yml,0.95503094,0.04496906
66858,90106,data/courses/.files/2025/course-66858.yml,data/courses/.files/2025/course-90106.yml,0.95381996,0.04618004
77933,91269,data/courses/.files/2025/course-77933.yml,data/courses/.files/2025/course-91269.yml,0.94888171,0.05111829
77780,96859,data/courses/.files/2025/course-77780.yml,data/courses/.files/2025/course-96859.yml,0.94715519,0.05284481
B0074,B1459,data/courses/.files/2025/course-B0074.yml,data/courses/.files/2025/course-B1459.yml,0.94293968,0.05706032
70226,95644,data/courses/.files/2025/course-70226.yml,data/courses/.files/2025/course-95644.yml,0.90517135,0.09482865
11933,41169,data/courses/.files/2025/course-11933.yml,data/courses/.files/2025/course-41169.yml,0.90431567,0.09568433
69661,73302,data/courses/.files/2025/course-69661.yml,data/courses/.files/2025/course-73302.yml,0.90086413,0.09913587
87474,93468,data/courses/.files/2025/course-87474.yml,data/courses/.files/2025/course-93468.yml,0.89939358,0.10060642
87898,87901,data/courses/.files/2025/course-87898.yml,data/courses/.files/2025/course-87901.yml,0.89678101,0.10321899
07276-A,28040,data/courses/.files/2025/course-07276-A.yml,data/courses/.files/2025/course-28040.yml,0.89012626,0.10987374
91250-A,91250,data/courses/.files/2025/course-91250-A.yml,data/courses/.files/2025/course-91250.yml,0.88840689,0.11159311
40720,95631-A,data/courses/.files/2025/course-40720.yml,data/courses/.files/2025/course-95631-A.yml,0.88683413,0.11316587
66857,73149,data/courses/.files/2025/course-66857.yml,data/courses/.files/2025/course-73149.yml,0.88355847,0.11644153
91254,93478,data/courses/.files/2025/course-91254.yml,data/courses/.files/2025/course-93478.yml,0.88308825,0.11691175
29227,88145,data/courses/.files/2025/course-29227.yml,data/courses/.files/2025/course-88145.yml,0.88279437,0.11720563
79194,96793,data/courses/.files/2025/course-79194.yml,data/courses/.files/2025/course-96793.yml,0.88150604,0.11849396
58437,72778,data/courses/.files/2025/course-58437.yml,data/courses/.files/2025/course-72778.yml,0.87402174,0.12597826
88324,B0832,data/courses/.files/2025/course-88324.yml,data/courses/.files/2025/course-B0832.yml,0.86630266,0.13369734
85445,88566,data/courses/.files/2025/course-85445.yml,data/courses/.files/2025/course-88566.yml,0.85969372,0.14030628
10906,79194,data/courses/.files/2025/course-10906.yml,data/courses/.files/2025/course-79194.yml,0.85707403,0.14292597
93470-A,B5793,data/courses/.files/2025/course-93470-A.yml,data/courses/.files/2025/course-B5793.yml,0.85555538,0.14444462
09730-A,09730,data/courses/.files/2025/course-09730-A.yml,data/courses/.files/2025/course-09730.yml,0.85487261,0.14512739
27311-A,27311,data/courses/.files/2025/course-27311-A.yml,data/courses/.files/2025/course-27311.yml,0.85088759,0.14911241
70219,95648,data/courses/.files/2025/course-70219.yml,data/courses/.files/2025/course-95648.yml,0.84851706,0.15148294
15305,28623,data/courses/.files/2025/course-15305.yml,data/courses/.files/2025/course-28623.yml,0.84782382,0.15217618
70155,96793,data/courses/.files/2025/course-70155.yml,data/courses/.files/2025/course-96793.yml,0.84712527,0.15287473
79194,95611,data/courses/.files/2025/course-79194.yml,data/courses/.files/2025/course-95611.yml,0.84670401,0.15329599
70155,79194,data/courses/.files/2025/course-70155.yml,data/courses/.files/2025/course-79194.yml,0.84591220,0.15408780
48693-A,B5079,data/courses/.files/2025/course-48693-A.yml,data/courses/.files/2025/course-B5079.yml,0.84458985,0.15541015
90730,95782,data/courses/.files/2025/course-90730.yml,data/courses/.files/2025/course-95782.yml,0.84387977,0.15612023
09730-A,15305,data/courses/.files/2025/course-09730-A.yml,data/courses/.files/2025/course-15305.yml,0.84349693,0.15650307
09730,28623,data/courses/.files/2025/course-09730.yml,data/courses/.files/2025/course-28623.yml,0.84314439,0.15685561
41731,95605,data/courses/.files/2025/course-41731.yml,data/courses/.files/2025/course-95605.yml,0.84194163,0.15805837
41731,88566,data/courses/.files/2025/course-41731.yml,data/courses/.files/2025/course-88566.yml,0.84160215,0.15839785
75835,88566,data/courses/.files/2025/course-75835.yml,data/courses/.files/2025/course-88566.yml,0.83747460,0.16252540
75835,95605,data/courses/.files/2025/course-75835.yml,data/courses/.files/2025/course-95605.yml,0.83735419,0.16264581
B1703,B8105,data/courses/.files/2025/course-B1703.yml,data/courses/.files/2025/course-B8105.yml,0.83650976,0.16349024
85301,B5782,data/courses/.files/2025/course-85301.yml,data/courses/.files/2025/course-B5782.yml,0.83546787,0.16453213
00819-A,00819-B,data/courses/.files/2025/course-00819-A.yml,data/courses/.files/2025/course-00819-B.yml,0.83428733,0.16571267
29227-A,29227-B,data/courses/.files/2025/course-29227-A.yml,data/courses/.files/2025/course-29227-B.yml,0.82976643,0.17023357
11929-B,B5782,data/courses/.files/2025/course-11929-B.yml,data/courses/.files/2025/course-B5782.yml,0.82857512,0.17142488
91258-A,91258-B,data/courses/.files/2025/course-91258-A.yml,data/courses/.files/2025/course-91258-B.yml,0.82506226,0.17493774
70155,90107,data/courses/.files/2025/course-70155.yml,data/courses/.files/2025/course-90107.yml,0.82285311,0.17714689
87901,B6082,data/courses/.files/2025/course-87901.yml,data/courses/.files/2025/course-B6082.yml,0.82271384,0.17728616
98931,B5727,data/courses/.files/2025/course-98931.yml,data/courses/.files/2025/course-B5727.yml,0.82168574,0.17831426
91248,B5727,data/courses/.files/2025/course-91248.yml,data/courses/.files/2025/course-B5727.yml,0.81554877,0.18445123
28796,70155,data/courses/.files/2025/course-28796.yml,data/courses/.files/2025/course-70155.yml,0.81410649,0.18589351
B5793,B5812,data/courses/.files/2025/course-B5793.yml,data/courses/.files/2025/course-B5812.yml,0.81291344,0.18708656
11929-A,11929-B,data/courses/.files/2025/course-11929-A.yml,data/courses/.files/2025/course-11929-B.yml,0.81179335,0.18820665
11929-B,37635,data/courses/.files/2025/course-11929-B.yml,data/courses/.files/2025/course-37635.yml,0.81048089,0.18951911
88325,B0833,data/courses/.files/2025/course-88325.yml,data/courses/.files/2025/course-B0833.yml,0.81022107,0.18977893
B0070,B5292,data/courses/.files/2025/course-B0070.yml,data/courses/.files/2025/course-B5292.yml,0.80891674,0.19108326
78778,98931,data/courses/.files/2025/course-78778.yml,data/courses/.files/2025/course-98931.yml,0.80636005,0.19363995
09730,16692,data/courses/.files/2025/course-09730.yml,data/courses/.files/2025/course-16692.yml,0.80611359,0.19388641
88566,95605,data/courses/.files/2025/course-88566.yml,data/courses/.files/2025/course-95605.yml,0.80394996,0.19605004
95631-A,95631,data/courses/.files/2025/course-95631-A.yml,data/courses/.files/2025/course-95631.yml,0.80375090,0.19624910
15305,16692,data/courses/.files/2025/course-15305.yml,data/courses/.files/2025/course-16692.yml,0.80343800,0.19656200
07276-A,96346,data/courses/.files/2025/course-07276-A.yml,data/courses/.files/2025/course-96346.yml,0.80300072,0.19699928
57828,B4826,data/courses/.files/2025/course-57828.yml,data/courses/.files/2025/course-B4826.yml,0.80272593,0.19727407
11929-B,B8105,data/courses/.files/2025/course-11929-B.yml,data/courses/.files/2025/course-B8105.yml,0.80117925,0.19882075
15305,29227,data/courses/.files/2025/course-15305.yml,data/courses/.files/2025/course-29227.yml,0.80089456,0.19910544
93470-A,B5812,data/courses/.files/2025/course-93470-A.yml,data/courses/.files/2025/course-B5812.yml,0.80079073,0.19920927
81610,91250-B,data/courses/.files/2025/course-81610.yml,data/courses/.files/2025/course-91250-B.yml,0.80033206,0.19966794
88202,91250-B,data/courses/.files/2025/course-88202.yml,data/courses/.files/2025/course-91250-B.yml,0.80033206,0.19966794
10906,70155,data/courses/.files/2025/course-10906.yml,data/courses/.files/2025/course-70155.yml,0.79862316,0.20137684
00819-B,09730,data/courses/.files/2025/course-00819-B.yml,data/courses/.files/2025/course-09730.yml,0.79847889,0.20152111
95604,95644,data/courses/.files/2025/course-95604.yml,data/courses/.files/2025/course-95644.yml,0.79825289,0.20174711
95631-A,B2125,data/courses/.files/2025/course-95631-A.yml,data/courses/.files/2025/course-B2125.yml,0.79789806,0.20210194
37262,95602,data/courses/.files/2025/course-37262.yml,data/courses/.files/2025/course-95602.yml,0.79788432,0.20211568
11929-A,B5782,data/courses/.files/2025/course-11929-A.yml,data/courses/.files/2025/course-B5782.yml,0.79781658,0.20218342
28040,96346,data/courses/.files/2025/course-28040.yml,data/courses/.files/2025/course-96346.yml,0.79721920,0.20278080
81683,B8019,data/courses/.files/2025/course-81683.yml,data/courses/.files/2025/course-B8019.yml,0.79562751,0.20437249
78778,91248,data/courses/.files/2025/course-78778.yml,data/courses/.files/2025/course-91248.yml,0.79525359,0.20474641
00819-B,15305,data/courses/.files/2025/course-00819-B.yml,data/courses/.files/2025/course-15305.yml,0.79487823,0.20512177
09730,29227,data/courses/.files/2025/course-09730.yml,data/courses/.files/2025/course-29227.yml,0.79479811,0.20520189
37635,B5782,data/courses/.files/2025/course-37635.yml,data/courses/.files/2025/course-B5782.yml,0.79423427,0.20576573
28021,90106,data/courses/.files/2025/course-28021.yml,data/courses/.files/2025/course-90106.yml,0.79353533,0.20646467
81940,B0069,data/courses/.files/2025/course-81940.yml,data/courses/.files/2025/course-B0069.yml,0.79328814,0.20671186
81940,98931,data/courses/.files/2025/course-81940.yml,data/courses/.files/2025/course-98931.yml,0.79293279,0.20706721
93466,93470,data/courses/.files/2025/course-93466.yml,data/courses/.files/2025/course-93470.yml,0.79118410,0.20881590
70155,95611,data/courses/.files/2025/course-70155.yml,data/courses/.files/2025/course-95611.yml,0.79088340,0.20911660
10906-A,28027,data/courses/.files/2025/course-10906-A.yml,data/courses/.files/2025/course-28027.yml,0.78988867,0.21011133
09032,90106,data/courses/.files/2025/course-09032.yml,data/courses/.files/2025/course-90106.yml,0.78927158,0.21072842
08574-A,08574-B,data/courses/.files/2025/course-08574-A.yml,data/courses/.files/2025/course-08574-B.yml,0.78920692,0.21079308
10906-A,10906,data/courses/.files/2025/course-10906-A.yml,data/courses/.files/2025/course-10906.yml,0.78909026,0.21090974
B8396,B9254,data/courses/.files/2025/course-B8396.yml,data/courses/.files/2025/course-B9254.yml,0.78815018,0.21184982
00819-A,37262,data/courses/.files/2025/course-00819-A.yml,data/courses/.files/2025/course-37262.yml,0.78767634,0.21232366
41731-A,95645,data/courses/.files/2025/course-41731-A.yml,data/courses/.files/2025/course-95645.yml,0.78750233,0.21249767
B4925,B4940,data/courses/.files/2025/course-B4925.yml,data/courses/.files/2025/course-B4940.yml,0.78723195,0.21276805
75835,95645,data/courses/.files/2025/course-75835.yml,data/courses/.files/2025/course-95645.yml,0.78673733,0.21326267
57828,82202,data/courses/.files/2025/course-57828.yml,data/courses/.files/2025/course-82202.yml,0.78584684,0.21415316
16692,28623,data/courses/.files/2025/course-16692.yml,data/courses/.files/2025/course-28623.yml,0.78436106,0.21563894
84339,95611,data/courses/.files/2025/course-84339.yml,data/courses/.files/2025/course-95611.yml,0.78349256,0.21650744
00819-B,16692,data/courses/.files/2025/course-00819-B.yml,data/courses/.files/2025/course-16692.yml,0.78297928,0.21702072
81932,95630,data/courses/.files/2025/course-81932.yml,data/courses/.files/2025/course-95630.yml,0.78244499,0.21755501
41731,94442,data/courses/.files/2025/course-41731.yml,data/courses/.files/2025/course-94442.yml,0.78243574,0.21756426
90147,B0069,data/courses/.files/2025/course-90147.yml,data/courses/.files/2025/course-B0069.yml,0.78219126,0.21780874
40720,95631,data/courses/.files/2025/course-40720.yml,data/courses/.files/2025/course-95631.yml,0.78214732,0.21785268
07276-A,28623,data/courses/.files/2025/course-07276-A.yml,data/courses/.files/2025/course-28623.yml,0.78200555,0.21799445
73302,91254,data/courses/.files/2025/course-73302.yml,data/courses/.files/2025/course-91254.yml,0.78155684,0.21844316
81940,91248,data/courses/.files/2025/course-81940.yml,data/courses/.files/2025/course-91248.yml,0.78126824,0.21873176
84339,96793,data/courses/.files/2025/course-84339.yml,data/courses/.files/2025/course-96793.yml,0.78101704,0.21898296
00819-B,00819,data/courses/.files/2025/course-00819-B.yml,data/courses/.files/2025/course-00819.yml,0.78075611,0.21924389
66860,72787,data/courses/.files/2025/course-66860.yml,data/courses/.files/2025/course-72787.yml,0.78071510,0.21928490
95605,95645,data/courses/.files/2025/course-95605.yml,data/courses/.files/2025/course-95645.yml,0.78016090,0.21983910
07276-A,37262,data/courses/.files/2025/course-07276-A.yml,data/courses/.files/2025/course-37262.yml,0.77952812,0.22047188
10906-A,95611,data/courses/.files/2025/course-10906-A.yml,data/courses/.files/2025/course-95611.yml,0.77900191,0.22099809
28796,96793,data/courses/.files/2025/course-28796.yml,data/courses/.files/2025/course-96793.yml,0.77842277,0.22157723
78778,81940,data/courses/.files/2025/course-78778.yml,data/courses/.files/2025/course-81940.yml,0.77822625,0.22177375
88566,95645,data/courses/.files/2025/course-88566.yml,data/courses/.files/2025/course-95645.yml,0.77753104,0.22246896
41731,95645,data/courses/.files/2025/course-41731.yml,data/courses/.files/2025/course-95645.yml,0.77682476,0.22317524
09730,37262,data/courses/.files/2025/course-09730.yml,data/courses/.files/2025/course-37262.yml,0.77670803,0.22329197
40720,B2125,data/courses/.files/2025/course-40720.yml,data/courses/.files/2025/course-B2125.yml,0.77670364,0.22329636
81940,90147,data/courses/.files/2025/course-81940.yml,data/courses/.files/2025/course-90147.yml,0.77664205,0.22335795
96346,B0063,data/courses/.files/2025/course-96346.yml,data/courses/.files/2025/course-B0063.yml,0.77646271,0.22353729
17634,93478,data/courses/.files/2025/course-17634.yml,data/courses/.files/2025/course-93478.yml,0.77593634,0.22406366
17634,91254,data/courses/.files/2025/course-17634.yml,data/courses/.files/2025/course-91254.yml,0.77445561,0.22554439
17628,B8562,data/courses/.files/2025/course-17628.yml,data/courses/.files/2025/course-B8562.yml,0.77414408,0.22585592
75835,94442,data/courses/.files/2025/course-75835.yml,data/courses/.files/2025/course-94442.yml,0.77394382,0.22605618
15305,37262,data/courses/.files/2025/course-15305.yml,data/courses/.files/2025/course-37262.yml,0.77371346,0.22628654
07276-C,82202,data/courses/.files/2025/course-07276-C.yml,data/courses/.files/2025/course-82202.yml,0.77273857,0.22726143
91250-B,91250,data/courses/.files/2025/course-91250-B.yml,data/courses/.files/2025/course-91250.yml,0.77251121,0.22748879
72942,93467,data/courses/.files/2025/course-72942.yml,data/courses/.files/2025/course-93467.yml,0.77200406,0.22799594
08574,96007,data/courses/.files/2025/course-08574.yml,data/courses/.files/2025/course-96007.yml,0.77110775,0.22889225
91266,93478,data/courses/.files/2025/course-91266.yml,data/courses/.files/2025/course-93478.yml,0.77071534,0.22928466
57828,82202-A,data/courses/.files/2025/course-57828.yml,data/courses/.files/2025/course-82202-A.yml,0.77048220,0.22951780
10906,84339,data/courses/.files/2025/course-10906.yml,data/courses/.files/2025/course-84339.yml,0.76965740,0.23034260
70155,84339,data/courses/.files/2025/course-70155.yml,data/courses/.files/2025/course-84339.yml,0.76930354,0.23069646
28021,66858,data/courses/.files/2025/course-28021.yml,data/courses/.files/2025/course-66858.yml,0.76925177,0.23074823
82202-A,82202,data/courses/.files/2025/course-82202-A.yml,data/courses/.files/2025/course-82202.yml,0.76924719,0.23075281
09730,B5782,data/courses/.files/2025/course-09730.yml,data/courses/.files/2025/course-B5782.yml,0.76906325,0.23093675
11929-A,11929,data/courses/.files/2025/course-11929-A.yml,data/courses/.files/2025/course-11929.yml,0.76838711,0.23161289
95602,96007,data/courses/.files/2025/course-95602.yml,data/courses/.files/2025/course-96007.yml,0.76789109,0.23210891
28623,37262,data/courses/.files/2025/course-28623.yml,data/courses/.files/2025/course-37262.yml,0.76763462,0.23236538
37262,B8905,data/courses/.files/2025/course-37262.yml,data/courses/.files/2025/course-B8905.yml,0.76693643,0.23306357
28796,79194,data/courses/.files/2025/course-28796.yml,data/courses/.files/2025/course-79194.yml,0.76691946,0.23308054
70155,81932,data/courses/.files/2025/course-70155.yml,data/courses/.files/2025/course-81932.yml,0.76635664,0.23364336
28021,B0010,data/courses/.files/2025/course-28021.yml,data/courses/.files/2025/course-B0010.yml,0.76627722,0.23372278
11929,37635,data/courses/.files/2025/course-11929.yml,data/courses/.files/2025/course-37635.yml,0.76627631,0.23372369
96142,96143,data/courses/.files/2025/course-96142.yml,data/courses/.files/2025/course-96143.yml,0.76624037,0.23375963
09032,66858,data/courses/.files/2025/course-09032.yml,data/courses/.files/2025/course-66858.yml,0.76622969,0.23377031
11925,96007,data/courses/.files/2025/course-11925.yml,data/courses/.files/2025/course-96007.yml,0.76548277,0.23451723
89988,B5727,data/courses/.files/2025/course-89988.yml,data/courses/.files/2025/course-B5727.yml,0.76543377,0.23456623
15305,B5782,data/courses/.files/2025/course-15305.yml,data/courses/.files/2025/course-B5782.yml,0.76475980,0.23524020
72942,88325,data/courses/.files/2025/course-72942.yml,data/courses/.files/2025/course-88325.yml,0.76440989,0.23559011
15305,B4826,data/courses/.files/2025/course-15305.yml,data/courses/.files/2025/course-B4826.yml,0.76407266,0.23592734
90749,91685,data/courses/.files/2025/course-90749.yml,data/courses/.files/2025/course-91685.yml,0.76379585,0.23620415
91411,92858,data/courses/.files/2025/course-91411.yml,data/courses/.files/2025/course-92858.yml,0.76357127,0.23642873
90147,98931,data/courses/.files/2025/course-90147.yml,data/courses/.files/2025/course-98931.yml,0.76351251,0.23648749
41588,96346,data/courses/.files/2025/course-41588.yml,data/courses/.files/2025/course-96346.yml,0.76343054,0.23656946
09730,B4826,data/courses/.files/2025/course-09730.yml,data/courses/.files/2025/course-B4826.yml,0.76319817,0.23680183
15305,88145,data/courses/.files/2025/course-15305.yml,data/courses/.files/2025/course-88145.yml,0.76284831,0.23715169
28623,96346,data/courses/.files/2025/course-28623.yml,data/courses/.files/2025/course-96346.yml,0.76284802,0.23715198
16692,B5782,data/courses/.files/2025/course-16692.yml,data/courses/.files/2025/course-B5782.yml,0.76242956,0.23757044
40720,B2133,data/courses/.files/2025/course-40720.yml,data/courses/.files/2025/course-B2133.yml,0.76239326,0.23760674
91250-A,91250-B,data/courses/.files/2025/course-91250-A.yml,data/courses/.files/2025/course-91250-B.yml,0.76236462,0.23763538
95611,96793,data/courses/.files/2025/course-95611.yml,data/courses/.files/2025/course-96793.yml,0.76235881,0.23764119
87469,91762,data/courses/.files/2025/course-87469.yml,data/courses/.files/2025/course-91762.yml,0.76196926,0.23803074
37262,96346,data/courses/.files/2025/course-37262.yml,data/courses/.files/2025/course-96346.yml,0.76189820,0.23810180
09730,88145,data/courses/.files/2025/course-09730.yml,data/courses/.files/2025/course-88145.yml,0.76179218,0.23820782
09032,95627,data/courses/.files/2025/course-09032.yml,data/courses/.files/2025/course-95627.yml,0.76171848,0.23828152
95602,96346,data/courses/.files/2025/course-95602.yml,data/courses/.files/2025/course-96346.yml,0.76164179,0.23835821
72938,90147,data/courses/.files/2025/course-72938.yml,data/courses/.files/2025/course-90147.yml,0.76161758,0.23838242
95631,95965,data/courses/.files/2025/course-95631.yml,data/courses/.files/2025/course-95965.yml,0.76141863,0.23858137
14015,93467,data/courses/.files/2025/course-14015.yml,data/courses/.files/2025/course-93467.yml,0.76137552,0.23862448
00819-B,37262,data/courses/.files/2025/course-00819-B.yml,data/courses/.files/2025/course-37262.yml,0.76125525,0.23874475
37262,93034-A,data/courses/.files/2025/course-37262.yml,data/courses/.files/2025/course-93034-A.yml,0.75972807,0.24027193
15305,95602,data/courses/.files/2025/course-15305.yml,data/courses/.files/2025/course-95602.yml,0.75968285,0.24031715
00819-B,28623,data/courses/.files/2025/course-00819-B.yml,data/courses/.files/2025/course-28623.yml,0.75923534,0.24076466
91258-A,91258,data/courses/.files/2025/course-91258-A.yml,data/courses/.files/2025/course-91258.yml,0.75873719,0.24126281
91258-A,B0385,data/courses/.files/2025/course-91258-A.yml,data/courses/.files/2025/course-B0385.yml,0.75873719,0.24126281
78510,B4826,data/courses/.files/2025/course-78510.yml,data/courses/.files/2025/course-B4826.yml,0.75837913,0.24162087
09730-A,B5782,data/courses/.files/2025/course-09730-A.yml,data/courses/.files/2025/course-B5782.yml,0.75830542,0.24169458
72942,93466,data/courses/.files/2025/course-72942.yml,data/courses/.files/2025/course-93466.yml,0.75822417,0.24177583
09730,95602,data/courses/.files/2025/course-09730.yml,data/courses/.files/2025/course-95602.yml,0.75808153,0.24191847
37262,65094,data/courses/.files/2025/course-37262.yml,data/courses/.files/2025/course-65094.yml,0.75786233,0.24213767
37262,93333,data/courses/.files/2025/course-37262.yml,data/courses/.files/2025/course-93333.yml,0.75748086,0.24251914
95965,B2125,data/courses/.files/2025/course-95965.yml,data/courses/.files/2025/course-B2125.yml,0.75691475,0.24308525
09032,28652,data/courses/.files/2025/course-09032.yml,data/courses/.files/2025/course-28652.yml,0.75621324,0.24378676
95602,B0063,data/courses/.files/2025/course-95602.yml,data/courses/.files/2025/course-B0063.yml,0.75603957,0.24396043
41731-A,41731,data/courses/.files/2025/course-41731-A.yml,data/courses/.files/2025/course-41731.yml,0.75599825,0.24400175
37262,B0063,data/courses/.files/2025/course-37262.yml,data/courses/.files/2025/course-B0063.yml,0.75533799,0.24466201
16870,70219,data/courses/.files/2025/course-16870.yml,data/courses/.files/2025/course-70219.yml,0.75528373,0.24471627
09730-A,28623,data/courses/.files/2025/course-09730-A.yml,data/courses/.files/2025/course-28623.yml,0.75480982,0.24519018
09730,B0064,data/courses/.files/2025/course-09730.yml,data/courses/.files/2025/course-B0064.yml,0.75421766,0.24578234
28623,29227,data/courses/.files/2025/course-28623.yml,data/courses/.files/2025/course-29227.yml,0.75420740,0.24579260
09730,96346,data/courses/.files/2025/course-09730.yml,data/courses/.files/2025/course-96346.yml,0.75412489,0.24587511
10906,90107,data/courses/.files/2025/course-10906.yml,data/courses/.files/2025/course-90107.yml,0.75404061,0.24595939
85285,93333,data/courses/.files/2025/course-85285.yml,data/courses/.files/2025/course-93333.yml,0.75403724,0.24596276
09032,B0009,data/courses/.files/2025/course-09032.yml,data/courses/.files/2025/course-B0009.yml,0.75398897,0.24601103
65094,96346,data/courses/.files/2025/course-65094.yml,data/courses/.files/2025/course-96346.yml,0.75388403,0.24611597
69661,91254,data/courses/.files/2025/course-69661.yml,data/courses/.files/2025/course-91254.yml,0.75386862,0.24613138
70226,95604,data/courses/.files/2025/course-70226.yml,data/courses/.files/2025/course-95604.yml,0.75335164,0.24664836
89988,B8105,data/courses/.files/2025/course-89988.yml,data/courses/.files/2025/course-B8105.yml,0.75291251,0.24708749
37262,B2696,data/courses/.files/2025/course-37262.yml,data/courses/.files/2025/course-B2696.yml,0.75282389,0.24717611
07276-A,93034-A,data/courses/.files/2025/course-07276-A.yml,data/courses/.files/2025/course-93034-A.yml,0.75254412,0.24745588
37262,93363,data/courses/.files/2025/course-37262.yml,data/courses/.files/2025/course-93363.yml,0.75248229,0.24751771
75969,B8105,data/courses/.files/2025/course-75969.yml,data/courses/.files/2025/course-B8105.yml,0.75231034,0.24768966
90147,91248,data/courses/.files/2025/course-90147.yml,data/courses/.files/2025/course-91248.yml,0.75195194,0.24804806
72942,93470,data/courses/.files/2025/course-72942.yml,data/courses/.files/2025/course-93470.yml,0.75191997,0.24808003
28040,28623,data/courses/.files/2025/course-28040.yml,data/courses/.files/2025/course-28623.yml,0.75149625,0.24850375
10906,96793,data/courses/.files/2025/course-10906.yml,data/courses/.files/2025/course-96793.yml,0.75118544,0.24881456
16870,95648,data/courses/.files/2025/course-16870.yml,data/courses/.files/2025/course-95648.yml,0.75084208,0.24915792
96793,B8159,data/courses/.files/2025/course-96793.yml,data/courses/.files/2025/course-B8159.yml,0.75080356,0.24919644
28011-A,28011,data/courses/.files/2025/course-28011-A.yml,data/courses/.files/2025/course-28011.yml,0.75053683,0.24946317
09730,57828,data/courses/.files/2025/course-09730.yml,data/courses/.files/2025/course-57828.yml,0.75036508,0.24963492
57828,78510,data/courses/.files/2025/course-57828.yml,data/courses/.files/2025/course-78510.yml,0.75031243,0.24968757
88145,B0063,data/courses/.files/2025/course-88145.yml,data/courses/.files/2025/course-B0063.yml,0.75018750,0.24981250
95627,B0011,data/courses/.files/2025/course-95627.yml,data/courses/.files/2025/course-B0011.yml,0.74996539,0.25003461
92858,93669,data/courses/.files/2025/course-92858.yml,data/courses/.files/2025/course-93669.yml,0.74944757,0.25055243
89988,96346,data/courses/.files/2025/course-89988.yml,data/courses/.files/2025/course-96346.yml,0.74936621,0.25063379
09032,B1874,data/courses/.files/2025/course-09032.yml,data/courses/.files/2025/course-B1874.yml,0.74926794,0.25073206
91267,93669,data/courses/.files/2025/course-91267.yml,data/courses/.files/2025/course-93669.yml,0.74909508,0.25090492
09730,11929-B,data/courses/.files/2025/course-09730.yml,data/courses/.files/2025/course-11929-B.yml,0.74906335,0.25093665
14015,93466,data/courses/.files/2025/course-14015.yml,data/courses/.files/2025/course-93466.yml,0.74874047,0.25125953
15305,B0064,data/courses/.files/2025/course-15305.yml,data/courses/.files/2025/course-B0064.yml,0.74873637,0.25126363
00819-A,28623,data/courses/.files/2025/course-00819-A.yml,data/courses/.files/2025/course-28623.yml,0.74866169,0.25133831
37262,89988,data/courses/.files/2025/course-37262.yml,data/courses/.files/2025/course-89988.yml,0.74842666,0.25157334
79194,84339,data/courses/.files/2025/course-79194.yml,data/courses/.files/2025/course-84339.yml,0.74832744,0.25167256
15305,96346,data/courses/.files/2025/course-15305.yml,data/courses/.files/2025/course-96346.yml,0.74817076,0.25182924
29227,93034-A,data/courses/.files/2025/course-29227.yml,data/courses/.files/2025/course-93034-A.yml,0.74806948,0.25193052
