course_id,00269,00819-A,00819-B,00819-C,00819-D,00819-E,03716-A,03716-B,04138,07276-A,07276-B,07276-C,07276-D,07276-E,07276-F,08574-A,08574-B,08574-C,09032,09679,09730-A,09730-B,10906-A,10906-B,10907,11340,11925,11929-A,11929-B,11929-C,11929-D,11933,14015,15305,15920,16692,16870,17628,17634,20741,27311-A,27311-B,28004-A,28004-B,28011-A,28011-B,28011-C,28012-A,28012-B,28016-A,28016-B,28016-C,28020-A,28020-B,28021,28024-A,28024-B,28027,28040,28106,28623,28651,28652,28659-A,28659-B,28722,28724,28796,29035,29227-A,29227-B,29227-C,29227-D,29227-E,30376,34876,34991,35148,35253,35364,35367,35424,37063,37085,37262,37635,37760,37925,39176-A,39176-B,40720,41169,41588,41731-A,41731-B,42500,47240,48693-A,48693-B,57828,58348,58423,58437,60348,65094,66857,66858,66860,66870,69259,69430,69437,69661,69731-A,69731-B,69773,69867,70155,70210,70219,70226,71148,72671,72778,72787,72796,72938,72939,72940,72942,72945,73025,73092,73110,73149,73273,73302,73435,73731,75198,75835,75969-A,75969-B,76011,77780,77933,78096,78501,78510,78778,78779,78810,79194,81609,81610,81612,81649,81654,81672,81676,81678-A,81678-B,81683,81917,81932,81934,81940,81942,82202-A,82202-B,84258,84339,84401,84442,84530,84531,85189,85285,85301,85445,85446,85573,85728,85730,85733,85734,87198,87469,87474,87898,87901,88016,88145,88146,88154,88155,88202,88228,88230,88324,88325,88566,89988,90074,90106-A,90106-B,90107,90147,90157,90392,90477,90720,90730,90748,90749,90864,91161,91248,91250-A,91250-B,91250-C,91250-D,91254,91258-A,91258-B,91258-C,91259,91261,91264,91265,91266,91267,91269,91411,91602,91685,91721,91762,92858,93034-A,93034-B,93034-C,93315,93319,93321,93322,93333,93363,93379,93390,93391,93392,93395,93398,93466,93467,93468,93469,93470-A,93470-B,93478,93653,93669,93929,94247,94272,94442,95602,95604,95605,95611,95627,95630,95631-A,95631-B,95632,95638,95639,95644,95645,95646,95648,95782,95965,96007,96142,96143,96346-A,96346-B,96346-C,96642,96725-A,96725-B,96793,96859,96994,96995,97431,97466,97467,98618,98671,98735,98931,99191,99192,99195,B0009,B0010,B0011,B0061,B0063,B0064,B0069,B0070,B0073,B0074,B0159,B0385,B0832,B0833,B1459,B1703,B1873,B1874,B2125,B2133,B2250,B2361,B2696,B3567,B4826,B4913,B4925,B4940,B4948,B5026,B5059,B5079,B5292,B5293,B5474,B5665,B5674,B5722,B5727,B5780,B5782,B5793,B5796,B5812,B6082,B8018,B8019,B8105,B8159,B8309,B8310,B8311,B8378,B8379,B8390,B8396,B8536-A,B8536-B,B8536-C,B8554-A,B8554-B,B8561,B8562,B8563,B8603,B8836,B8905,B8929,B9254,C7674
00269,0.00000000,0.54982968,0.56877347,0.62225240,0.61355806,0.63603134,0.45870701,0.45870701,0.67374354,0.51551983,0.53258192,0.54635748,0.57043381,0.51872533,0.58392360,0.54702518,0.52386941,0.54155519,0.54145911,0.59919938,0.51934580,0.47951917,0.70533909,0.72931624,0.28071968,0.56014889,0.50496764,0.60608242,0.61759266,0.59018286,0.62011776,0.55454878,0.73011673,0.52133332,0.62389175,0.55704565,0.65096485,0.60533282,0.63281555,0.62341624,0.61415511,0.66129136,0.59642880,0.61556730,0.48272217,0.44321103,0.48977573,0.49296994,0.49218409,0.32105636,0.31898348,0.29518277,0.54320151,0.54320151,0.61340887,0.50613944,0.50613944,0.67084689,0.53306185,0.59327445,0.54216707,0.21137677,0.56015698,0.69677008,0.69677008,0.34809309,0.26488858,0.72565018,0.39119636,0.54703120,0.54703120,0.49914752,0.48569402,0.53617504,0.61707828,0.32821293,0.33063910,0.25681710,0.45483638,0.43111162,0.29195031,0.44533739,0.21526243,0.57162056,0.57923939,0.59260769,0.55193208,0.60419087,0.63732717,0.63732717,0.58946456,0.57621470,0.65925123,0.71166877,0.63311816,0.73900887,0.69101867,0.68174578,0.65137613,0.53959839,0.62047604,0.59920081,0.62397518,0.54641053,0.61389661,0.57013726,0.62206588,0.64534161,0.58597587,0.56255789,0.53333139,0.39890566,0.55654775,0.48062290,0.52518777,0.26774516,0.70149635,0.64129061,0.53602844,0.68661409,0.54244460,0.33245939,0.68966707,0.56495819,0.62447891,0.64117207,0.67330390,0.69033797,0.63860250,0.57237075,0.59225160,0.57956106,0.28558554,0.34784731,0.59277200,0.58446681,0.57601613,0.68978146,0.47784296,0.68655416,0.64010435,0.59587565,0.59451615,0.61874085,0.45070107,0.62082145,0.63898167,0.50070401,0.55190289,0.56204889,0.52472189,0.58551182,0.72331825,0.60685305,0.71551295,0.57969754,0.26914731,0.31915453,0.70317172,0.66106481,0.34310570,0.35857465,0.51159867,0.59124011,0.61174707,0.56281386,0.59913775,0.65848241,0.55277399,0.59299876,0.41788860,0.66379495,0.58506625,0.28570544,0.70088217,0.61809906,0.61092534,0.61084328,0.62745473,0.69077327,0.71722427,0.61011225,0.50879135,0.47027670,0.31278157,0.50756549,0.55680913,0.63520932,0.61978602,0.60195998,0.61856507,0.63268463,0.56537155,0.57004823,0.25734033,0.52392040,0.71551295,0.32740546,0.51637768,0.52447454,0.62525058,0.65581116,0.50829297,0.60585919,0.62230530,0.58418810,0.66436976,0.61955467,0.68060238,0.67680354,0.62978424,0.60968499,0.60922677,0.68852163,0.54643813,0.67515292,0.53303332,0.59789426,0.68873714,0.66796855,0.66796855,0.71799770,0.51738848,0.67190122,0.67509732,0.64069812,0.58456042,0.61844891,0.61181004,0.62113782,0.62425884,0.66475186,0.63771967,0.59284622,0.52282720,0.50185748,0.60767549,0.56101916,0.63103187,0.61886039,0.61886039,0.58642604,0.50964917,0.59553977,0.49974106,0.48372127,0.61406385,0.59460257,0.59273599,0.29365288,0.50576548,0.25974559,0.44121976,0.56826193,0.67236743,0.70209012,0.63282681,0.69039279,0.65801874,0.70581885,0.51811235,0.59205768,0.65481270,0.34854309,0.21711305,0.28889248,0.62171283,0.52387375,0.49243301,0.63684683,0.69823033,0.58422095,0.73652842,0.63638441,0.70326686,0.69126849,0.71774784,0.64081981,0.55789094,0.71165621,0.60988261,0.64874418,0.56121184,0.69108435,0.48726627,0.68500292,0.66031080,0.51551983,0.66263086,0.57111502,0.59968501,0.71330045,0.71330045,0.70746657,0.43351799,0.61031293,0.54401578,0.73597871,0.62901347,0.53595798,0.64974658,0.68257720,0.61817367,0.58773729,0.46220948,0.43386724,0.54575912,0.56562429,0.62927321,0.58366953,0.66464704,0.61876281,0.61919330,0.65701402,0.66397019,0.63854753,0.63548325,0.26630428,0.67190122,0.57662367,0.68007527,0.67041681,0.56915940,0.66776516,0.62417912,0.70208925,0.66348611,0.35057441,0.59970571,0.59991323,0.51058527,0.59551049,0.59405936,0.62073569,0.65080972,0.70209634,0.63941356,0.58981144,0.69356590,0.67309669,0.60596420,0.64063051,0.59490033,0.60622137,0.33716161,0.55500471,0.58165498,0.57999296,0.70119280,0.73597871,0.69311304,0.60740543,0.63037410,0.54154542,0.56969616,0.58392590,0.57539941,0.47759960,0.67944552,0.39105147,0.25408268,0.31005752,0.61100223,0.63586078,0.63586078,0.63586078,0.64012915,0.64012915,0.56744222,0.54011227,0.45921514,0.69303441,0.65237176,0.59027908,0.60729660,0.60027781,0.58492314
00819-A,0.54982968,0.00000000,0.14550955,0.19241442,0.25491730,0.23929824,0.43293660,0.43293660,0.38972524,0.37709258,0.24507508,0.46936913,0.41734330,0.38408663,0.34411582,0.49737574,0.45654949,0.35340326,0.36123617,0.48982007,0.26246297,0.31753349,0.58764176,0.67038448,0.44948907,0.49783057,0.35851942,0.29073086,0.44374883,0.31161948,0.41586184,0.31006217,0.62880614,0.26786397,0.48223342,0.27122415,0.32825728,0.39604710,0.55085849,0.55023034,0.38973626,0.44586611,0.30593398,0.35624402,0.38381280,0.38154144,0.56790170,0.53047903,0.38934706,0.51568175,0.50709043,0.75504896,0.51606323,0.51606323,0.44263459,0.42847467,0.42847467,0.62956866,0.33505816,0.43967484,0.26925339,0.53177193,0.45896070,0.55087413,0.55087413,0.44485770,0.52745483,0.51200657,0.43235666,0.31994337,0.31994337,0.37336532,0.35983366,0.39101435,0.45003000,0.51601437,0.36887248,0.51833033,0.47082048,0.47034408,0.64534086,0.49960961,0.54318917,0.56401142,0.22038450,0.31727084,0.47521203,0.59099884,0.49073740,0.49073740,0.46440931,0.32113481,0.43481019,0.62850503,0.52259229,0.53779576,0.59830680,0.55891051,0.58473282,0.40187151,0.48666175,0.62122709,0.37433387,0.33529283,0.33561413,0.42152729,0.47367638,0.60985947,0.53928191,0.42037555,0.48092196,0.61970632,0.53350999,0.38505370,0.41209682,0.53150788,0.56263127,0.43284295,0.42074047,0.41283789,0.45263467,0.62542469,0.40131937,0.33683819,0.54592334,0.40606706,0.42960929,0.47592922,0.32705572,0.45276199,0.57381965,0.48153213,0.51644297,0.66290127,0.36456875,0.46467318,0.48172748,0.54164980,0.46942507,0.61610712,0.52205653,0.37836040,0.37437406,0.54601286,0.43185165,0.51775106,0.57660676,0.38618142,0.37793963,0.41873909,0.50902849,0.41260532,0.53206885,0.35552481,0.61209379,0.30291468,0.56236455,0.60613633,0.39800168,0.65995933,0.40376317,0.42570170,0.54762803,0.51540820,0.41502748,0.43506311,0.41329552,0.47353846,0.48334424,0.46615699,0.51036535,0.55768158,0.43552851,0.54706828,0.55664407,0.53862882,0.37329323,0.28900221,0.44551557,0.47812920,0.51606101,0.44407159,0.50264085,0.48366085,0.65622253,0.56956526,0.41131418,0.34296445,0.56123525,0.43032067,0.48693476,0.57829480,0.27145344,0.45544256,0.58340682,0.40969476,0.61209379,0.48564298,0.49583737,0.40905420,0.54612382,0.49622119,0.28866460,0.48257698,0.46892403,0.41044540,0.56925676,0.41859704,0.49220666,0.62036719,0.40152195,0.43647124,0.56891716,0.55926365,0.29336460,0.64187603,0.40701505,0.36262232,0.50614950,0.46730872,0.46730872,0.56451737,0.45594416,0.44305462,0.45435202,0.40814995,0.37121139,0.45926851,0.43269280,0.49048672,0.45695970,0.52046785,0.57510123,0.49101987,0.50057806,0.34998734,0.56454017,0.31701602,0.45975889,0.31958299,0.31958299,0.29876232,0.53003275,0.45511864,0.69493724,0.51084706,0.33370439,0.32154901,0.59119460,0.61851712,0.67169998,0.60838455,0.51346529,0.47600378,0.64319714,0.51752212,0.59488126,0.62886986,0.54778489,0.64700913,0.44146484,0.51452666,0.49559935,0.51739098,0.54858169,0.51749058,0.44469454,0.28145639,0.46248899,0.49396985,0.57820134,0.41617707,0.58394012,0.48940063,0.51003932,0.59635976,0.61544375,0.57619437,0.50593025,0.48660820,0.47132608,0.38368874,0.51455140,0.50938808,0.36982370,0.55832928,0.50283709,0.37709258,0.59294223,0.30620632,0.45555262,0.55732000,0.55732000,0.51831905,0.48780956,0.48573039,0.48787825,0.70241976,0.48709820,0.40041877,0.55696514,0.62848487,0.39797865,0.34559587,0.43735952,0.60864354,0.41591758,0.39541304,0.49892667,0.41220339,0.58686031,0.29387707,0.38611032,0.52365571,0.46310438,0.48953290,0.51316421,0.58572173,0.44305462,0.48172835,0.62518702,0.48697169,0.24245722,0.43723963,0.45744072,0.50933780,0.48663794,0.61824543,0.38734565,0.34284320,0.40500432,0.38116902,0.41989708,0.52094860,0.48187382,0.55856490,0.38215456,0.51885249,0.54105431,0.49228774,0.40413949,0.47671690,0.35794433,0.66069135,0.47341379,0.31671230,0.37115242,0.30635533,0.66265333,0.70241976,0.60680280,0.50199048,0.62629814,0.45429078,0.27467912,0.40792846,0.50071172,0.52975254,0.62185204,0.53324318,0.56086952,0.56253604,0.42434913,0.47811622,0.47811622,0.47811622,0.41095989,0.41095989,0.50323667,0.44648780,0.37888312,0.47507150,0.46972852,0.26496651,0.41114783,0.40816803,0.49612940
00819-B,0.56877347,0.14550955,0.00000000,0.13872005,0.28631740,0.23720622,0.39883906,0.39883906,0.42057917,0.35871705,0.32672123,0.45643076,0.40827949,0.40447182,0.43150881,0.46110158,0.43625899,0.40483743,0.38270013,0.52538105,0.22481351,0.31753310,0.55210815,0.64693650,0.45582533,0.47298017,0.32408218,0.33977543,0.43842178,0.31969121,0.41402731,0.32545296,0.61618455,0.23021452,0.50148699,0.24728758,0.34981292,0.42473209,0.54657091,0.55282835,0.45984582,0.49312470,0.36795408,0.36571180,0.40030241,0.40663823,0.55585237,0.48562212,0.44072942,0.55848745,0.53918139,0.75117994,0.50623499,0.50623499,0.46664026,0.42650566,0.42650566,0.61413739,0.41355111,0.44660172,0.27811920,0.51304493,0.44608666,0.61858743,0.61858743,0.47194993,0.56980604,0.49878566,0.45084009,0.33857829,0.33857829,0.35366528,0.32279872,0.35215843,0.51728958,0.51066550,0.44791793,0.53694001,0.49310665,0.52121175,0.64467459,0.53623512,0.55194321,0.57172644,0.23105340,0.32534257,0.46671017,0.57285881,0.49873614,0.49873614,0.47975487,0.32954727,0.47098399,0.59083273,0.55997012,0.54783770,0.59095262,0.57003741,0.57716793,0.35658643,0.51575101,0.57296165,0.43441405,0.32158136,0.39027339,0.44076060,0.47947653,0.60560250,0.54657717,0.44921164,0.45729900,0.62050499,0.52560730,0.35492934,0.36792374,0.52408495,0.57575722,0.44207986,0.43316225,0.37820083,0.44639474,0.59065511,0.40746818,0.37510468,0.54801943,0.50097676,0.46784080,0.52686955,0.35289751,0.48816987,0.55430784,0.48941379,0.55879418,0.64311491,0.40260397,0.47225533,0.48167344,0.55195166,0.48135561,0.60540769,0.56620605,0.42817798,0.42568270,0.58936335,0.48628284,0.50427146,0.54927779,0.39293710,0.37880034,0.45690150,0.51810209,0.51881015,0.49392872,0.35104581,0.57004445,0.32408931,0.57939985,0.61627751,0.40528437,0.63498531,0.46192203,0.47480702,0.53816646,0.54229433,0.46054353,0.47053824,0.41695554,0.46871805,0.47116258,0.47415572,0.47629427,0.52635875,0.46431930,0.55805496,0.57512673,0.52450362,0.44306322,0.32338152,0.43055521,0.54618414,0.50956741,0.49053278,0.53360346,0.47597258,0.63187860,0.59154515,0.40757846,0.38560902,0.54249382,0.49212801,0.55378109,0.56893865,0.26960608,0.41951968,0.57692405,0.48469191,0.57004445,0.49711814,0.55793113,0.43437742,0.53295914,0.55966226,0.36289966,0.53379166,0.47313226,0.45286714,0.54851997,0.44325391,0.58920706,0.54663276,0.47129194,0.48519211,0.54861187,0.53595976,0.34707721,0.58827381,0.42267200,0.42664798,0.54047312,0.49881207,0.49881207,0.56436138,0.47233517,0.47613292,0.44044689,0.43128040,0.41541992,0.50192094,0.48113474,0.49579321,0.51241704,0.54436831,0.54777226,0.49998744,0.49372194,0.36473767,0.55997024,0.37536847,0.47912486,0.36589111,0.36589111,0.35400424,0.49316486,0.48356350,0.72771649,0.51085068,0.29695627,0.39271553,0.59676205,0.61803190,0.70401409,0.61263570,0.50691504,0.47291457,0.62932532,0.54957011,0.56435231,0.58621618,0.52879669,0.62264026,0.44480269,0.53581896,0.49350342,0.54288288,0.56687312,0.51361149,0.47523333,0.31556499,0.43742542,0.53810718,0.54483138,0.40617739,0.54717124,0.49303649,0.52687536,0.58550086,0.61682441,0.57655496,0.47901927,0.52430046,0.48494040,0.36468158,0.49430317,0.51372843,0.35033676,0.59507823,0.54296844,0.35871705,0.59730084,0.36282325,0.51937154,0.59307960,0.59307960,0.48340473,0.54166782,0.53694507,0.47008870,0.67306601,0.51415016,0.42001679,0.57273818,0.62644398,0.41843375,0.40962153,0.49698779,0.65138881,0.40578852,0.41670989,0.51796659,0.45166507,0.62239376,0.34314037,0.36347919,0.54171159,0.50335236,0.51934270,0.46099867,0.56430612,0.47613292,0.51398231,0.60369027,0.43480616,0.35109537,0.51014265,0.49625992,0.52617384,0.51840357,0.65883728,0.43168066,0.38310062,0.46286937,0.36009123,0.39225065,0.56523177,0.51039327,0.58305376,0.42900642,0.55527327,0.56791799,0.53210868,0.47668530,0.48908716,0.47201271,0.67738414,0.50860998,0.37672822,0.46434964,0.31745781,0.63444633,0.67306601,0.58832310,0.55847798,0.64528482,0.48762864,0.36684964,0.39870079,0.50228953,0.53430886,0.54811760,0.55655651,0.59279696,0.58873618,0.51394438,0.51854677,0.51854677,0.51854677,0.41938462,0.41938462,0.47961371,0.46464427,0.40337158,0.54778915,0.51218344,0.32731696,0.48369364,0.50231673,0.45484156
00819-C,0.62225240,0.19241442,0.13872005,0.00000000,0.28659988,0.27000037,0.42064282,0.42064282,0.44803573,0.40674487,0.31474400,0.46281605,0.41733555,0.39452642,0.38938532,0.45425795,0.47096432,0.36567934,0.36615528,0.54924871,0.29497457,0.36252641,0.57242682,0.60878787,0.48035091,0.51927486,0.37458092,0.34978000,0.52285472,0.35658012,0.50364367,0.37938489,0.64716008,0.30037558,0.55018861,0.35020809,0.35142143,0.42683441,0.60050998,0.56009528,0.41527019,0.44440711,0.30130157,0.34115194,0.41011900,0.39041149,0.58802612,0.53121772,0.39906573,0.51730546,0.49467023,0.74517783,0.49448241,0.49448241,0.42131728,0.45618141,0.45618141,0.58582765,0.38638992,0.51888097,0.28949405,0.55723757,0.42243794,0.53825942,0.53825942,0.45967237,0.57998772,0.50648733,0.48490820,0.35644549,0.35644549,0.43198655,0.44173349,0.44241912,0.50924950,0.55771474,0.45440480,0.56591965,0.46510277,0.53088907,0.63883625,0.56165184,0.58935433,0.56938313,0.21831924,0.36223147,0.49174777,0.57390250,0.51923295,0.51923295,0.52046335,0.37463049,0.48082848,0.60082672,0.53898678,0.51785647,0.57277528,0.50916042,0.59361869,0.41169286,0.52169567,0.54359564,0.39493927,0.34952164,0.36295949,0.47561557,0.46972003,0.62133959,0.61109988,0.48104262,0.46422125,0.65379340,0.56020891,0.40985525,0.40267472,0.59383650,0.58952417,0.44373806,0.41846140,0.38253334,0.44618397,0.59787585,0.42170386,0.36851167,0.57914165,0.44181343,0.43390058,0.44974568,0.34172710,0.49141893,0.58267807,0.52696353,0.56897585,0.61795525,0.40255506,0.47637034,0.50299445,0.52440720,0.48954456,0.65734894,0.53945039,0.39111627,0.38441560,0.57106949,0.48304358,0.51533942,0.54608361,0.40822394,0.41640349,0.51217680,0.52262323,0.46835159,0.54229102,0.40007478,0.60597683,0.35030869,0.59837055,0.62142994,0.36977409,0.63410667,0.45658723,0.48068753,0.54578083,0.50842852,0.44809900,0.43390632,0.45783435,0.51376299,0.49090507,0.49465254,0.50853625,0.55531609,0.44434499,0.59138912,0.50026639,0.53495371,0.44279651,0.35722142,0.52366253,0.48600008,0.49277925,0.43923144,0.50856495,0.48680914,0.66695952,0.64570795,0.47438843,0.37410420,0.58932421,0.45611202,0.50140814,0.59059559,0.30859738,0.42545048,0.61719425,0.39852926,0.60597683,0.51270001,0.54322617,0.44174127,0.58094980,0.48939750,0.39564157,0.51960744,0.47254996,0.38485099,0.56955121,0.39171190,0.53447711,0.61649614,0.47102523,0.43206453,0.57511856,0.58215709,0.34286133,0.63047471,0.47158536,0.46411790,0.51576207,0.48759498,0.48759498,0.57422627,0.52759181,0.44486208,0.50818841,0.41454532,0.43069553,0.48550393,0.43295072,0.52701582,0.47961038,0.52009974,0.54457807,0.50977082,0.47283066,0.35710905,0.56144554,0.38994056,0.49955391,0.34379520,0.34379520,0.34814625,0.53352239,0.50053244,0.70383074,0.50433793,0.36081038,0.35367057,0.63475532,0.64629477,0.68791950,0.60780130,0.57345826,0.48921107,0.66822663,0.54341722,0.60031114,0.58994261,0.55670020,0.66620943,0.50131747,0.53946777,0.50693093,0.57603764,0.62051994,0.53800595,0.49828284,0.32171779,0.50575831,0.51067113,0.56515005,0.41985843,0.58523975,0.58098304,0.56152608,0.61081537,0.56973177,0.52170969,0.49273966,0.48334781,0.46975814,0.33617287,0.54494131,0.56604953,0.35611921,0.54639941,0.50530004,0.40674487,0.63159359,0.34736274,0.44459000,0.57270099,0.57270099,0.52582918,0.52468701,0.52276085,0.53803494,0.68418337,0.47725308,0.47387436,0.55968527,0.69163645,0.46487687,0.44709145,0.52634112,0.67278464,0.40752649,0.35627585,0.45636064,0.45847680,0.59094747,0.33742794,0.40405386,0.55676859,0.46209936,0.51182254,0.47655050,0.59518416,0.44486208,0.44879853,0.60955473,0.45035798,0.34440132,0.45760297,0.45907552,0.56082456,0.52507565,0.64903950,0.41525204,0.36026108,0.51489608,0.38752734,0.49660927,0.54450141,0.51136262,0.52049192,0.43334748,0.53958076,0.51684000,0.53189779,0.40282611,0.46781245,0.42172564,0.66147681,0.55608005,0.40808383,0.46035628,0.39438866,0.67235380,0.68418337,0.62170651,0.49894625,0.62076491,0.46692602,0.36917829,0.44115395,0.50527928,0.60154565,0.61798098,0.58578813,0.62506735,0.63067309,0.46132840,0.49319191,0.49319191,0.49319191,0.39547123,0.39547123,0.48653597,0.48952222,0.47726167,0.47525285,0.49898301,0.32232347,0.40983445,0.40885510,0.46291608
00819-D,0.61355806,0.25491730,0.28631740,0.28659988,0.00000000,0.22992100,0.47403154,0.47403154,0.39618780,0.50001405,0.34306215,0.48276903,0.47408725,0.43682252,0.42239454,0.47078971,0.50618944,0.37471399,0.39012283,0.58012846,0.30163191,0.41977691,0.57075931,0.65996317,0.47031271,0.54182715,0.37236193,0.38887482,0.54942506,0.39485254,0.52725480,0.37179955,0.66033806,0.30703292,0.55015665,0.38582156,0.24809942,0.42345268,0.59668218,0.55516779,0.48287884,0.47304006,0.37848853,0.39562802,0.43718425,0.43319920,0.63677293,0.56438751,0.43346303,0.54984000,0.53583605,0.78806530,0.57783914,0.57783914,0.44883744,0.52421304,0.52421304,0.63106343,0.41176628,0.47986081,0.33743053,0.56342889,0.48483612,0.55768531,0.55768531,0.48149672,0.59003543,0.55765746,0.48284872,0.36592232,0.36592232,0.42097643,0.46387974,0.44529165,0.55206362,0.59553097,0.47400612,0.56189481,0.54600865,0.57379741,0.69607384,0.54943772,0.62885176,0.63309878,0.27490201,0.40050390,0.52141026,0.54274739,0.54661554,0.54661554,0.55156807,0.41444198,0.50189780,0.57327484,0.51036179,0.55548298,0.54704368,0.57720909,0.59500765,0.43537132,0.46949117,0.60971992,0.45923556,0.40144402,0.37079393,0.45214452,0.43545368,0.55823151,0.56617043,0.53470850,0.53576377,0.67738892,0.58598306,0.45935259,0.43282269,0.59129672,0.46161691,0.45504446,0.50662446,0.29312966,0.47130920,0.62293532,0.41028183,0.41749801,0.54378472,0.46907451,0.50378157,0.50598750,0.33267609,0.52820910,0.61326068,0.50041942,0.57902357,0.67914057,0.40083667,0.45546592,0.55323205,0.52130509,0.54544376,0.64777704,0.50694510,0.39469261,0.38328239,0.60441822,0.47893743,0.58451147,0.62231803,0.44337654,0.41088168,0.53102030,0.55320179,0.48632136,0.56115855,0.40518028,0.66906403,0.33937536,0.64431888,0.63884113,0.37309067,0.67828851,0.44725224,0.46511587,0.56068056,0.55914559,0.52833727,0.47155947,0.46376899,0.55140160,0.51897130,0.52203513,0.51401592,0.59068133,0.51369174,0.61783302,0.60248026,0.63153661,0.44978275,0.33456532,0.55192578,0.48031220,0.50424700,0.47962512,0.55230581,0.52969184,0.68150585,0.65269889,0.54412402,0.47553507,0.59125336,0.50462548,0.55140951,0.58530946,0.32927181,0.50027749,0.65520326,0.45171792,0.66906403,0.50704881,0.54751441,0.47484424,0.61391865,0.47392222,0.40023306,0.56967096,0.44605498,0.38226813,0.56282254,0.42693592,0.54393099,0.64601132,0.47801147,0.46920387,0.62219896,0.59529077,0.34943573,0.61181776,0.47916895,0.46148400,0.55371644,0.53422285,0.53422285,0.58550192,0.53193254,0.48374377,0.46892100,0.41418648,0.47614171,0.51252154,0.46871080,0.54529937,0.51426127,0.54032310,0.62081250,0.53843512,0.52749686,0.40768089,0.54968762,0.43373541,0.52096489,0.39307528,0.39307528,0.37657145,0.53783584,0.52813796,0.77436661,0.56885070,0.37347278,0.37472317,0.66941733,0.67590997,0.75437113,0.68608945,0.61576444,0.54261740,0.65265577,0.55794073,0.59282388,0.65579918,0.55964048,0.68395079,0.52037828,0.58994389,0.52552641,0.58738295,0.62723204,0.55013489,0.46243884,0.32841905,0.51770297,0.47819965,0.56182810,0.47036667,0.65937588,0.58492982,0.57007437,0.63650411,0.68029196,0.61486044,0.52783914,0.43903092,0.45396492,0.26180981,0.59242113,0.57372469,0.38045541,0.64349140,0.58142017,0.50001405,0.60099323,0.38611986,0.50414320,0.58363961,0.58363961,0.53049275,0.55127179,0.57282438,0.53813598,0.74889508,0.51062980,0.52260605,0.56478348,0.70521190,0.46544566,0.44445755,0.53668189,0.70142310,0.48690063,0.43133695,0.46451269,0.45797609,0.60308728,0.30335845,0.38186842,0.57682153,0.49819037,0.46743433,0.51380245,0.61149781,0.48374377,0.53157790,0.68139811,0.48760993,0.32613956,0.50657871,0.47564528,0.56937284,0.59489184,0.66892156,0.44039113,0.41817802,0.52926144,0.41737953,0.55096049,0.54934679,0.53873545,0.59376427,0.49045364,0.56164574,0.57691447,0.57565825,0.40247537,0.48679173,0.42916068,0.67050320,0.56754812,0.39026758,0.43447429,0.42394771,0.70375371,0.74889508,0.65081792,0.51718473,0.66303386,0.47675651,0.38633410,0.43221299,0.54739705,0.57994158,0.64749616,0.59500913,0.62639464,0.62188211,0.45278773,0.53186788,0.53186788,0.53186788,0.37056194,0.37056194,0.55807848,0.53902919,0.55429279,0.50096215,0.51633788,0.33700909,0.40948371,0.47326893,0.47508842
