course_id,course_title,neighbor_rank,neighbor_course_id,neighbor_title,similarity
66857,Logic for Computer Science,9,09730-B,Principles of Informatics,0.73097506
66857,Logic for Computer Science,10,95631-A,Machine Learning and Data Mining,0.72854701
66858,Software Engineering,1,90106-A,Software Engineering,0.96391613
66858,Software Engineering,2,09032,Software Engineering,0.79448940
66858,Software Engineering,3,28021,Software Engineering T,0.77910725
66858,Software Engineering,4,95627,Software Engineering,0.77477077
66858,Software Engineering,5,B0011,Software Process Engineering,0.75392546
66858,Software Engineering,6,90106-B,INGEGNERIA DEL SOFTWARE,0.75388716
66858,Software Engineering,7,81612,Programming and Development paradigms,0.73278104
66858,Software Engineering,8,B0010,Software Architecture and Platforms,0.73141925
66858,Software Engineering,9,B1874,Project Management and Software Engineering for Cultural Heritage,0.72833996
66858,Software Engineering,10,B0009,Advanced Software Modelling and Design,0.71052876
66860,Mobile Applications Laboratory,1,72787,Mobile Application Programming,0.76545735
66860,Mobile Applications Laboratory,2,78779,Mobile Systems M,0.70330539
66860,Mobile Applications Laboratory,3,47240,Web Systems Engineering,0.69990551
66860,Mobile Applications Laboratory,4,95605,Web and Mobile Systems,0.69305853
66860,Mobile Applications Laboratory,5,95627,Software Engineering,0.68974664
66860,Mobile Applications Laboratory,6,81683,Internet of Things,0.68088894
66860,Mobile Applications Laboratory,7,95648,Software Design and Development,0.68029482
66860,Mobile Applications Laboratory,8,84401,Context-Aware Systems,0.67833864
66860,Mobile Applications Laboratory,9,94442,Design of Web Applications T,0.67390774
66860,Mobile Applications Laboratory,10,B8019,PROGRAMMING THE INTERNET OF THINGS M,0.66191951
66870,Concurrent Models and Systems,1,17628,Concurrent and Distributed Programming,0.73231111
66870,Concurrent Models and Systems,2,B8562,SISTEMI CONCORRENTI E PARALLELI M,0.71279252
66870,Concurrent Models and Systems,3,95782,Network Analysis,0.70519269
66870,Concurrent Models and Systems,4,81609,"Languages, Compilers and Computational Models",0.70146116
66870,Concurrent Models and Systems,5,37760,Systems Simulation,0.69707068
66870,Concurrent Models and Systems,6,91259,Architecture and Platforms for Artificial Intelligence,0.69292230
66870,Concurrent Models and Systems,7,90730,Social Network Analysis,0.68987174
66870,Concurrent Models and Systems,8,28024-A,Computer Networks T,0.68864840
66870,Concurrent Models and Systems,9,28024-B,Computer Networks T,0.68864840
66870,Concurrent Models and Systems,10,73025,Distributed Systems M,0.68858257
69259,Computer Science,1,07276-C,Computer Science,0.73792954
69259,Computer Science,2,07276-B,Computer Science,0.72444818
69259,Computer Science,3,07276-D,Computer Science,0.71718632
69259,Computer Science,4,37262,Computer Programming,0.71108760
69259,Computer Science,5,95602,Programming and Computer Architectures,0.70465181
69259,Computer Science,6,57828,Informatics,0.70460743
69259,Computer Science,7,B5782,Algorithms and Data Structures for Computational Biology,0.70247359
69259,Computer Science,8,70210,Lab-based Course on Computer Graphics,0.70109462
69259,Computer Science,9,09730-A,Principles of Informatics,0.69941291
69259,Computer Science,10,11929-A,Algorithm and Data Structures,0.69902360
69430,COMPUTER ARCHITECTURES M,1,B8561,ARCHITETTURE DEI CALCOLATORI M,0.96854331
69430,COMPUTER ARCHITECTURES M,2,03716-A,Digital Design Principles and Computer Architecture,0.75394496
69430,COMPUTER ARCHITECTURES M,3,03716-B,Digital Design Principles and Computer Architecture,0.75394496
69430,COMPUTER ARCHITECTURES M,4,B8562,SISTEMI CONCORRENTI E PARALLELI M,0.75193271
69430,COMPUTER ARCHITECTURES M,5,87198,Statistics and Architectures for Big Data Processing M,0.75060046
69430,COMPUTER ARCHITECTURES M,6,B8563,SISTEMI DI ELABORAZIONE ACCELERATA M,0.74844290
69430,COMPUTER ARCHITECTURES M,7,85730,Architectures and Firmware M,0.74665671
69430,COMPUTER ARCHITECTURES M,8,28024-A,Computer Networks T,0.74259944
69430,COMPUTER ARCHITECTURES M,9,28024-B,Computer Networks T,0.74259944
69430,COMPUTER ARCHITECTURES M,10,95602,Programming and Computer Architectures,0.74217407
69437,NANOELECTRONICS M,1,B2250,Microelectronics M,0.76293031
69437,NANOELECTRONICS M,2,B8379,TECNOLOGIE MICROELETTRONICHE LM,0.75781398
69437,NANOELECTRONICS M,3,93391,Semiconductor Devices and Quantum-Computing M,0.73381369
69437,NANOELECTRONICS M,4,93929,Sensors and Nanotechnology,0.72376862
69437,NANOELECTRONICS M,5,99191,"Devices, Circuits and Algorithms for Quantum Computing M",0.72192867
69437,NANOELECTRONICS M,6,28651,Electronics T-A,0.71796615
69437,NANOELECTRONICS M,7,B8378,SENSORI ELETTRONICI INTELLIGENTI LM,0.71317999
69437,NANOELECTRONICS M,8,B8390,DISPOSITIVI E CIRCUITI INTEGRATI DI POTENZA LM,0.71099691
69437,NANOELECTRONICS M,9,93321,Sensors and Quantum-Computing Devices M,0.71011943
69437,NANOELECTRONICS M,10,85734,"Test, Diagnosis and Reliability M",0.70990215
69661,Image Processing And Computer Vision M,1,73302,Computer Vision And Image Processing M,0.94354574
69661,Image Processing And Computer Vision M,2,91254,Image Processing and Computer Vision,0.82860246
69661,Image Processing And Computer Vision M,3,93478,COMPUTER VISION,0.76988711
69661,Image Processing And Computer Vision M,4,17634,Computer Vision,0.76061753
69661,Image Processing And Computer Vision M,5,91266,Machine Learning for Computer Vision,0.73503198
69661,Image Processing And Computer Vision M,6,B8309,STATISTICA E MACHINE LEARNING PER L'ELABORAZIONE DEI SEGNALI M,0.71433722
69661,Image Processing And Computer Vision M,7,35424,Time-Frequency and Multirate Signal Processing M,0.70793850
69661,Image Processing And Computer Vision M,8,B5782,Algorithms and Data Structures for Computational Biology,0.70719482
69661,Image Processing And Computer Vision M,9,B2125,Machine Learning and Data Mining M,0.70404674
69661,Image Processing And Computer Vision M,10,B8310,STATISTICS AND MACHINE LEARNING FOR SIGNAL PROCESSING M,0.69981745
69731-A,Computer Architecture,1,69731-B,Computer Architecture,0.87451306
69731-A,Computer Architecture,2,11925,Computer Architecture,0.75640146
69731-A,Computer Architecture,3,29227-E,Foundations of Informatics T,0.74751050
69731-A,Computer Architecture,4,91602,Computer Architectures,0.72085339
69731-A,Computer Architecture,5,69430,COMPUTER ARCHITECTURES M,0.71965229
69731-A,Computer Architecture,6,28024-A,Computer Networks T,0.71676386
69731-A,Computer Architecture,7,28024-B,Computer Networks T,0.71676386
69731-A,Computer Architecture,8,95602,Programming and Computer Architectures,0.71485504
69731-A,Computer Architecture,9,91259,Architecture and Platforms for Artificial Intelligence,0.70972775
69731-A,Computer Architecture,10,57828,Informatics,0.70492537
69731-B,Computer Architecture,1,69731-A,Computer Architecture,0.87451306
69731-B,Computer Architecture,2,11925,Computer Architecture,0.79835679
69731-B,Computer Architecture,3,03716-A,Digital Design Principles and Computer Architecture,0.75328889
69731-B,Computer Architecture,4,03716-B,Digital Design Principles and Computer Architecture,0.75328889
69731-B,Computer Architecture,5,96007,Foundations of Computer Architecture and Operating Systems,0.74976823
69731-B,Computer Architecture,6,95602,Programming and Computer Architectures,0.74956043
69731-B,Computer Architecture,7,91602,Computer Architectures,0.73486791
69731-B,Computer Architecture,8,09730-A,Principles of Informatics,0.71050075
69731-B,Computer Architecture,9,69430,COMPUTER ARCHITECTURES M,0.70917816
69731-B,Computer Architecture,10,15305,Foundations of Informatics A,0.70857884
69773,Electronic Circuits Design,1,00269,Electronics,0.80342232
69773,Electronic Circuits Design,2,B5722,Embedded Sensors,0.78734251
69773,Electronic Circuits Design,3,28651,Electronics T-A,0.78518411
69773,Electronic Circuits Design,4,94272,Electronic Systems,0.76521853
69773,Electronic Circuits Design,5,B8378,SENSORI ELETTRONICI INTELLIGENTI LM,0.76484097
69773,Electronic Circuits Design,6,B8379,TECNOLOGIE MICROELETTRONICHE LM,0.76038894
69773,Electronic Circuits Design,7,93929,Sensors and Nanotechnology,0.75358085
69773,Electronic Circuits Design,8,10907,Electronics of Digital Systems,0.75163373
69773,Electronic Circuits Design,9,99192,Highly Reliable and Resilient Electronic Systems M,0.75067616
69773,Electronic Circuits Design,10,93392,Analog Circuits and Sensor Systems M,0.74807567
69867,Web Services and Applications,1,95605,Web and Mobile Systems,0.77253442
69867,Web Services and Applications,2,88566,Web Technology,0.75955774
69867,Web Services and Applications,3,75835,Web Technologies,0.75929931
69867,Web Services and Applications,4,85445,Information Modelling and Web Technologies,0.75581040
69867,Web Services and Applications,5,41731-B,Web-related Technologies,0.75245830
69867,Web Services and Applications,6,94442,Design of Web Applications T,0.74626143
69867,Web Services and Applications,7,47240,Web Systems Engineering,0.74126791
69867,Web Services and Applications,8,95645,Foundations of Web Systems,0.74024130
69867,Web Services and Applications,9,41731-A,Web-related Technologies,0.73987153
69867,Web Services and Applications,10,B4826,Informatics for the Humanities,0.69155834
70155,Data Bases,1,90107,BASI DI DATI,0.86027136
70155,Data Bases,2,79194,Databases,0.84014520
70155,Data Bases,3,40720,Data Mining,0.82500299
70155,Data Bases,4,10906-A,Databases,0.81970589
70155,Data Bases,5,96793,Information Systems and Database Management,0.81479595
70155,Data Bases,6,95611,Database Systems,0.81200775
70155,Data Bases,7,B8159,INFORMATICA,0.78888204
70155,Data Bases,8,95631-A,Machine Learning and Data Mining,0.78395380
70155,Data Bases,9,09679,Data Base Sistems,0.78020226
70155,Data Bases,10,81932,Big Data,0.77619848
70210,Lab-based Course on Computer Graphics,1,97466,Digital represention of the Landscape Project,0.78210147
70210,Lab-based Course on Computer Graphics,2,10907,Electronics of Digital Systems,0.74315765
70210,Lab-based Course on Computer Graphics,3,91254,Image Processing and Computer Vision,0.74071424
70210,Lab-based Course on Computer Graphics,4,28004-A,Foundations of Informatics T-1,0.73551483
70210,Lab-based Course on Computer Graphics,5,09730-B,Principles of Informatics,0.73193913
70210,Lab-based Course on Computer Graphics,6,57828,Informatics,0.73119337
70210,Lab-based Course on Computer Graphics,7,09730-A,Principles of Informatics,0.72477217
70210,Lab-based Course on Computer Graphics,8,34991,Project in electronics and telecommunications,0.72464756
70210,Lab-based Course on Computer Graphics,9,93478,COMPUTER VISION,0.72401008
70210,Lab-based Course on Computer Graphics,10,15305,Foundations of Informatics A,0.72218925
70219,Object-Oriented Programming,1,95648,Software Design and Development,0.83250034
70219,Object-Oriented Programming,2,00819-D,Programming,0.77078467
70219,Object-Oriented Programming,3,16870,Programming Laboratory,0.75274129
70219,Object-Oriented Programming,4,81612,Programming and Development paradigms,0.74368199
70219,Object-Oriented Programming,5,00819-C,Programming,0.73665519
70219,Object-Oriented Programming,6,37262,Computer Programming,0.73628388
70219,Object-Oriented Programming,7,B8554-A,SISTEMI SOFTWARE A OGGETTI T,0.73279866
70219,Object-Oriented Programming,8,B8554-B,SISTEMI SOFTWARE A OGGETTI T,0.73279866
70219,Object-Oriented Programming,9,95627,Software Engineering,0.72834797
70219,Object-Oriented Programming,10,00819-B,Programming,0.72553189
70226,Network Programming,1,95644,Computer Networks and Network Programming,0.93522547
70226,Network Programming,2,95604,Operating Systems and Networks,0.78788464
70226,Network Programming,3,93315,Computer Networks,0.76734941
70226,Network Programming,4,95782,Network Analysis,0.75535972
70226,Network Programming,5,28024-A,Computer Networks T,0.74133280
70226,Network Programming,6,28024-B,Computer Networks T,0.74133280
70226,Network Programming,7,58423,Internet Architecture,0.73541075
70226,Network Programming,8,72942,Information Security M,0.73313582
70226,Network Programming,9,37262,Computer Programming,0.72862985
70226,Network Programming,10,90730,Social Network Analysis,0.72288393
71148,Electronics For Automation T,1,73110,Industrial Electronics T-A,0.92249203
71148,Electronics For Automation T,2,35367,Industrial Electronics M,0.82027390
71148,Electronics For Automation T,3,28651,Electronics T-A,0.79133840
71148,Electronics For Automation T,4,85733,Power Electronics for Automotive M,0.78902609
71148,Electronics For Automation T,5,28016-A,Electronics T,0.76536173
71148,Electronics For Automation T,6,28016-B,Electronics T,0.76437187
71148,Electronics For Automation T,7,94272,Electronic Systems,0.74991744
71148,Electronics For Automation T,8,37063,Principles of Electronics for Automation T,0.74930513
71148,Electronics For Automation T,9,28722,Electronics T-1,0.72163150
71148,Electronics For Automation T,10,94247,Laboratory on Power Electronics,0.71603189
72671,Complements of Programming Languages,1,81612,Programming and Development paradigms,0.70940940
72671,Complements of Programming Languages,2,81609,"Languages, Compilers and Computational Models",0.70805992
72671,Complements of Programming Languages,3,00819-A,Programming,0.70634695
72671,Complements of Programming Languages,4,91258-B,Natural Language Processing,0.70585276
72671,Complements of Programming Languages,5,95602,Programming and Computer Architectures,0.70132772
72671,Complements of Programming Languages,6,00819-C,Programming,0.69851551
72671,Complements of Programming Languages,7,37262,Computer Programming,0.69669749
72671,Complements of Programming Languages,8,00819-B,Programming,0.69592763
72671,Complements of Programming Languages,9,B1703,Introduction to Programming,0.69248081
72671,Complements of Programming Languages,10,09730-A,Principles of Informatics,0.69216944
72778,High-Performance Computing,1,58437,Parallel Calculus,0.90695386
72778,High-Performance Computing,2,91259,Architecture and Platforms for Artificial Intelligence,0.78102265
72778,High-Performance Computing,3,B8562,SISTEMI CONCORRENTI E PARALLELI M,0.76818710
72778,High-Performance Computing,4,41169,Theoretical Computer Science,0.76019585
72778,High-Performance Computing,5,B8105,Computational Management of Data,0.76001181
72778,High-Performance Computing,6,B5782,Algorithms and Data Structures for Computational Biology,0.75913515
72778,High-Performance Computing,7,B8563,SISTEMI DI ELABORAZIONE ACCELERATA M,0.75602728
72778,High-Performance Computing,8,91250-B,Deep Learning,0.75144560
72778,High-Performance Computing,9,91250-C,Deep Learning,0.75144560
72778,High-Performance Computing,10,95602,Programming and Computer Architectures,0.75133004
72787,Mobile Application Programming,1,66860,Mobile Applications Laboratory,0.76545735
72787,Mobile Application Programming,2,78779,Mobile Systems M,0.73876209
72787,Mobile Application Programming,3,95605,Web and Mobile Systems,0.73745258
72787,Mobile Application Programming,4,47240,Web Systems Engineering,0.72752718
72787,Mobile Application Programming,5,84401,Context-Aware Systems,0.72274796
72787,Mobile Application Programming,6,94442,Design of Web Applications T,0.71999242
72787,Mobile Application Programming,7,81917,Interaction Multimedia Services,0.71614798
72787,Mobile Application Programming,8,B8019,PROGRAMMING THE INTERNET OF THINGS M,0.70903235
72787,Mobile Application Programming,9,95645,Foundations of Web Systems,0.70529992
72787,Mobile Application Programming,10,95627,Software Engineering,0.70238084
72796,Data Intensive Applications,1,B8105,Computational Management of Data,0.78723793
72796,Data Intensive Applications,2,B1873,Machine Learning for Humanities,0.76560638
72796,Data Intensive Applications,3,B1703,Introduction to Programming,0.76226623
72796,Data Intensive Applications,4,90477,Machine Learning Systems For Data Science,0.75867168
72796,Data Intensive Applications,5,90147,Artificial intelligence,0.75717008
72796,Data Intensive Applications,6,B5782,Algorithms and Data Structures for Computational Biology,0.75559140
72796,Data Intensive Applications,7,85189,Systems and Algorithms for Data Science,0.75540947
72796,Data Intensive Applications,8,11929-A,Algorithm and Data Structures,0.75330341
72796,Data Intensive Applications,9,40720,Data Mining,0.75307728
72796,Data Intensive Applications,10,B2133,Big Data Analytics and Text Mining,0.75299803
72938,Foundations Of Artificial Intelligence T,1,98931,Fundamentals of Artificial Intelligence,0.80788103
72938,Foundations Of Artificial Intelligence T,2,91248,Fundamentals of Artificial Intelligence and Knowledge Representation,0.79292227
72938,Foundations Of Artificial Intelligence T,3,93034-A,Foundations of Computer Science T,0.78695518
72938,Foundations Of Artificial Intelligence T,4,93034-B,Foundations of Computer Science T,0.78695518
72938,Foundations Of Artificial Intelligence T,5,90147,Artificial intelligence,0.77954986
72938,Foundations Of Artificial Intelligence T,6,28004-A,Foundations of Informatics T-1,0.77101031
72938,Foundations Of Artificial Intelligence T,7,B0069,Artificial Intelligence for Digital Innovation,0.76278672
72938,Foundations Of Artificial Intelligence T,8,91250-A,DEEP LEARNING,0.76006935
72938,Foundations Of Artificial Intelligence T,9,29227-C,Foundations of Informatics T,0.75582610
72938,Foundations Of Artificial Intelligence T,10,81940,Artificial Intelligence,0.75304222
72939,Software Systems Engineering M,1,28021,Software Engineering T,0.72973497
72939,Software Systems Engineering M,2,73025,Distributed Systems M,0.72755458
72939,Software Systems Engineering M,3,B0011,Software Process Engineering,0.71928870
72939,Software Systems Engineering M,4,95627,Software Engineering,0.70653881
72939,Software Systems Engineering M,5,96642,Virtualization and System Integration,0.70423628
72939,Software Systems Engineering M,6,78779,Mobile Systems M,0.69831059
72939,Software Systems Engineering M,7,09032,Software Engineering,0.69696769
72939,Software Systems Engineering M,8,88324,System Administration T,0.69618781
72939,Software Systems Engineering M,9,90106-A,Software Engineering,0.68696708
72939,Software Systems Engineering M,10,B0009,Advanced Software Modelling and Design,0.68611822
72940,Computational Models And Languages M,1,B8554-A,SISTEMI SOFTWARE A OGGETTI T,0.76536234
72940,Computational Models And Languages M,2,B8554-B,SISTEMI SOFTWARE A OGGETTI T,0.76536234
72940,Computational Models And Languages M,3,81609,"Languages, Compilers and Computational Models",0.76183309
72940,Computational Models And Languages M,4,91258-B,Natural Language Processing,0.75393316
72940,Computational Models And Languages M,5,B8105,Computational Management of Data,0.75253144
72940,Computational Models And Languages M,6,B5782,Algorithms and Data Structures for Computational Biology,0.75090604
72940,Computational Models And Languages M,7,28004-A,Foundations of Informatics T-1,0.74577303
72940,Computational Models And Languages M,8,91266,Machine Learning for Computer Vision,0.74357491
72940,Computational Models And Languages M,9,00819-C,Programming,0.74343233
72940,Computational Models And Languages M,10,85189,Systems and Algorithms for Data Science,0.74332906
72942,Information Security M,1,88325,Computer and Network Security Lab T,0.80612340
72942,Information Security M,2,28024-A,Computer Networks T,0.80191779
72942,Information Security M,3,28024-B,Computer Networks T,0.80191779
72942,Information Security M,4,78779,Mobile Systems M,0.78774905
72942,Information Security M,5,88324,System Administration T,0.78363837
72942,Information Security M,6,91161,"Networks, Security And Data Bases",0.78301510
72942,Information Security M,7,B0833,Computer Security Laboratory T,0.77638457
72942,Information Security M,8,57828,Informatics,0.77548318
72942,Information Security M,9,B5782,Algorithms and Data Structures for Computational Biology,0.77153718
72942,Information Security M,10,73025,Distributed Systems M,0.77106674
72945,Real-Time Systems M,1,85728,Real Time OS M,0.75826819
72945,Real-Time Systems M,2,28024-A,Computer Networks T,0.71789491
72945,Real-Time Systems M,3,28024-B,Computer Networks T,0.71789491
72945,Real-Time Systems M,4,78779,Mobile Systems M,0.71549659
72945,Real-Time Systems M,5,92858,Autonomous and Adaptive Systems M,0.71397769
72945,Real-Time Systems M,6,73025,Distributed Systems M,0.71191266
72945,Real-Time Systems M,7,B8310,STATISTICS AND MACHINE LEARNING FOR SIGNAL PROCESSING M,0.71114531
72945,Real-Time Systems M,8,78810,Real Time Systems for Automation M,0.70715098
72945,Real-Time Systems M,9,08574-A,Operating Systems,0.70693337
72945,Real-Time Systems M,10,72942,Information Security M,0.69667314
73025,Distributed Systems M,1,78779,Mobile Systems M,0.82266135
73025,Distributed Systems M,2,28024-A,Computer Networks T,0.78843109
73025,Distributed Systems M,3,28024-B,Computer Networks T,0.78843109
73025,Distributed Systems M,4,95627,Software Engineering,0.77451235
73025,Distributed Systems M,5,88324,System Administration T,0.77328723
73025,Distributed Systems M,6,72942,Information Security M,0.77106674
73025,Distributed Systems M,7,40720,Data Mining,0.76980653
73025,Distributed Systems M,8,92858,Autonomous and Adaptive Systems M,0.76938431
73025,Distributed Systems M,9,95631-A,Machine Learning and Data Mining,0.76717996
73025,Distributed Systems M,10,93468,Distributed Software Systems,0.76716719
73092,Analog Electronic Circuits T-A,1,28724,Electronics T-2,0.95456128
73092,Analog Electronic Circuits T-A,2,28651,Electronics T-A,0.79018100
73092,Analog Electronic Circuits T-A,3,81649,Design On Analog Cicuits and Systems M,0.78405396
73092,Analog Electronic Circuits T-A,4,28722,Electronics T-1,0.76887550
73092,Analog Electronic Circuits T-A,5,28016-A,Electronics T,0.76119230
73092,Analog Electronic Circuits T-A,6,37063,Principles of Electronics for Automation T,0.75808809
73092,Analog Electronic Circuits T-A,7,28016-B,Electronics T,0.74535009
73092,Analog Electronic Circuits T-A,8,35148,Electronics for analogic signal processing,0.74329127
73092,Analog Electronic Circuits T-A,9,00269,Electronics,0.73510197
73092,Analog Electronic Circuits T-A,10,B0159,Integrated Analog Electronics,0.73233457
73110,Industrial Electronics T-A,1,71148,Electronics For Automation T,0.92249203
73110,Industrial Electronics T-A,2,35367,Industrial Electronics M,0.85916652
73110,Industrial Electronics T-A,3,28651,Electronics T-A,0.77611931
73110,Industrial Electronics T-A,4,28016-A,Electronics T,0.73712514
73110,Industrial Electronics T-A,5,85733,Power Electronics for Automotive M,0.73712509
73110,Industrial Electronics T-A,6,28016-B,Electronics T,0.72786201
73110,Industrial Electronics T-A,7,73092,Analog Electronic Circuits T-A,0.72249689
73110,Industrial Electronics T-A,8,28724,Electronics T-2,0.72003082
73110,Industrial Electronics T-A,9,37063,Principles of Electronics for Automation T,0.71006246
73110,Industrial Electronics T-A,10,94272,Electronic Systems,0.70507167
73149,Logic for Informatics,1,66857,Logic for Computer Science,0.88561884
73149,Logic for Informatics,2,B5782,Algorithms and Data Structures for Computational Biology,0.75048945
73149,Logic for Informatics,3,00819-A,Programming,0.74283673
73149,Logic for Informatics,4,09730-A,Principles of Informatics,0.74230696
73149,Logic for Informatics,5,B4826,Informatics for the Humanities,0.74222669
73149,Logic for Informatics,6,B1703,Introduction to Programming,0.74098866
73149,Logic for Informatics,7,11929-A,Algorithm and Data Structures,0.73678665
73149,Logic for Informatics,8,98931,Fundamentals of Artificial Intelligence,0.73394008
73149,Logic for Informatics,9,96346-C,INFORMATICA,0.73376247
73149,Logic for Informatics,10,41169,Theoretical Computer Science,0.73341382
73273,Informatic Tecnologies for Fashion,1,90864,Elements of Computer Technologies for Fashion E-Commerce,0.76863835
73273,Informatic Tecnologies for Fashion,2,B4925,IMMERSIVE TECHNOLOGIES FOR FASHION,0.75581761
73273,Informatic Tecnologies for Fashion,3,B4826,Informatics for the Humanities,0.75556555
73273,Informatic Tecnologies for Fashion,4,57828,Informatics,0.74601653
73273,Informatic Tecnologies for Fashion,5,41731-B,Web-related Technologies,0.73335607
73273,Informatic Tecnologies for Fashion,6,41731-A,Web-related Technologies,0.72916336
73273,Informatic Tecnologies for Fashion,7,75835,Web Technologies,0.72623770
73273,Informatic Tecnologies for Fashion,8,28623,Foundations of Informatics and Laboratory,0.72418642
73273,Informatic Tecnologies for Fashion,9,B9254,Basic IT Skills,0.72158531
73273,Informatic Tecnologies for Fashion,10,85445,Information Modelling and Web Technologies,0.72150577
73302,Computer Vision And Image Processing M,1,69661,Image Processing And Computer Vision M,0.94354574
73302,Computer Vision And Image Processing M,2,91254,Image Processing and Computer Vision,0.83222857
73302,Computer Vision And Image Processing M,3,17634,Computer Vision,0.80426325
73302,Computer Vision And Image Processing M,4,93478,COMPUTER VISION,0.79665036
73302,Computer Vision And Image Processing M,5,91266,Machine Learning for Computer Vision,0.76317349
73302,Computer Vision And Image Processing M,6,B5782,Algorithms and Data Structures for Computational Biology,0.73463501
73302,Computer Vision And Image Processing M,7,B2125,Machine Learning and Data Mining M,0.71884407
73302,Computer Vision And Image Processing M,8,35424,Time-Frequency and Multirate Signal Processing M,0.71232781
73302,Computer Vision And Image Processing M,9,95631-A,Machine Learning and Data Mining,0.70963414
73302,Computer Vision And Image Processing M,10,15305,Foundations of Informatics A,0.70520225
73435,Project Management,1,95627,Software Engineering,0.71641538
73435,Project Management,2,95631-A,Machine Learning and Data Mining,0.69823787
73435,Project Management,3,40720,Data Mining,0.69812388
73435,Project Management,4,B5665,Real Time Systems and Programming for Automation M,0.69653215
73435,Project Management,5,B1874,Project Management and Software Engineering for Cultural Heritage,0.69479002
73435,Project Management,6,B0011,Software Process Engineering,0.69265008
73435,Project Management,7,78810,Real Time Systems for Automation M,0.69155659
73435,Project Management,8,37262,Computer Programming,0.68332469
73435,Project Management,9,70155,Data Bases,0.67951963
73435,Project Management,10,34991,Project in electronics and telecommunications,0.67724687
73731,Microcontroller-based systems for Industrial Applicatons: Architecture and Programming,1,29035,Electronic Industrial Systems Architecture and Programming Laboratory T-A,0.80548243
73731,Microcontroller-based systems for Industrial Applicatons: Architecture and Programming,2,85730,Architectures and Firmware M,0.73754482
73731,Microcontroller-based systems for Industrial Applicatons: Architecture and Programming,3,93322,Hardware-Software Design of Iot Systems M,0.73340094
73731,Microcontroller-based systems for Industrial Applicatons: Architecture and Programming,4,28651,Electronics T-A,0.73038748
73731,Microcontroller-based systems for Industrial Applicatons: Architecture and Programming,5,88228,Microcontroller electronic systems P,0.72329682
73731,Microcontroller-based systems for Industrial Applicatons: Architecture and Programming,6,93398,Architectures for Artificial Intelligence M,0.72000860
73731,Microcontroller-based systems for Industrial Applicatons: Architecture and Programming,7,10907,Electronics of Digital Systems,0.71661940
73731,Microcontroller-based systems for Industrial Applicatons: Architecture and Programming,8,91259,Architecture and Platforms for Artificial Intelligence,0.71439605
73731,Microcontroller-based systems for Industrial Applicatons: Architecture and Programming,9,77780,Embedded Systems Programming and Internet of Things,0.71082898
73731,Microcontroller-based systems for Industrial Applicatons: Architecture and Programming,10,94272,Electronic Systems,0.70711550
75198,Health Information Processing Systems,1,20741,Information Processing Systems,0.72116244
75198,Health Information Processing Systems,2,96793,Information Systems and Database Management,0.71843593
75198,Health Information Processing Systems,3,95630,Big Data and Cloud Platforms,0.69766833
75198,Health Information Processing Systems,4,73025,Distributed Systems M,0.69440049
75198,Health Information Processing Systems,5,77933,Multimedia Data Management M,0.69111057
75198,Health Information Processing Systems,6,79194,Databases,0.68889589
75198,Health Information Processing Systems,7,B8018,DIGITAL HEALTH M,0.68856626
75198,Health Information Processing Systems,8,57828,Informatics,0.68849445
75198,Health Information Processing Systems,9,70155,Data Bases,0.68665448
75198,Health Information Processing Systems,10,B8105,Computational Management of Data,0.68298559
75835,Web Technologies,1,41731-B,Web-related Technologies,0.96296091
75835,Web Technologies,2,88566,Web Technology,0.85281044
75835,Web Technologies,3,95605,Web and Mobile Systems,0.80441546
75835,Web Technologies,4,41731-A,Web-related Technologies,0.79180003
75835,Web Technologies,5,85445,Information Modelling and Web Technologies,0.78764243
75835,Web Technologies,6,95645,Foundations of Web Systems,0.77606624
75835,Web Technologies,7,B4826,Informatics for the Humanities,0.75937100
75835,Web Technologies,8,69867,Web Services and Applications,0.75929931
75835,Web Technologies,9,57828,Informatics,0.74565159
75835,Web Technologies,10,40720,Data Mining,0.74284029
75969-A,Basic Informatics,1,75969-B,Basic Informatics,0.99357655
75969-A,Basic Informatics,2,B4826,Informatics for the Humanities,0.78943914
75969-A,Basic Informatics,3,B8396,Basic IT Skills,0.78211079
75969-A,Basic Informatics,4,B1703,Introduction to Programming,0.77268762
75969-A,Basic Informatics,5,57828,Informatics,0.76289000
75969-A,Basic Informatics,6,B8105,Computational Management of Data,0.76269111
75969-A,Basic Informatics,7,90749,Computing Education,0.75673570
75969-A,Basic Informatics,8,88566,Web Technology,0.75228494
75969-A,Basic Informatics,9,B9254,Basic IT Skills,0.74738020
75969-A,Basic Informatics,10,39176-A,Basic and Laboratory Informatics,0.74606807
75969-B,Basic Informatics,1,75969-A,Basic Informatics,0.99357655
75969-B,Basic Informatics,2,B4826,Informatics for the Humanities,0.78959571
75969-B,Basic Informatics,3,B8396,Basic IT Skills,0.78264267
75969-B,Basic Informatics,4,B1703,Introduction to Programming,0.76895693
75969-B,Basic Informatics,5,57828,Informatics,0.76367075
75969-B,Basic Informatics,6,B8105,Computational Management of Data,0.75829298
75969-B,Basic Informatics,7,90749,Computing Education,0.75524885
75969-B,Basic Informatics,8,88566,Web Technology,0.74994457
75969-B,Basic Informatics,9,B9254,Basic IT Skills,0.74770480
75969-B,Basic Informatics,10,39176-A,Basic and Laboratory Informatics,0.74610669
76011,Multimedia Technologies in Archaelogy,1,48693-A,Computer Science for Cultural Heritage,0.75717708
76011,Multimedia Technologies in Archaelogy,2,B5059,Interaction Media Design,0.75198451
